#,Date-Time (PDT),Temperature   (°C),Host Connected,Started,Button Down,Button Up,End of File
580,06/17/2025 23:43:00,4.72,,,,,
581,06/17/2025 23:44:00,4.80,,,,,
582,06/17/2025 23:45:00,5.06,,,,,
583,06/17/2025 23:46:00,5.19,,,,,
584,06/17/2025 23:47:00,5.06,,,,,
585,06/17/2025 23:48:00,4.84,,,,,
586,06/17/2025 23:49:00,4.76,,,,,
587,06/17/2025 23:50:00,5.02,,,,,
588,06/17/2025 23:51:00,5.19,,,,,
589,06/17/2025 23:52:00,5.15,,,,,
590,06/17/2025 23:53:00,5.10,,,,,
591,06/17/2025 23:54:00,5.06,,,,,
592,06/17/2025 23:55:00,5.02,,,,,
593,06/17/2025 23:56:00,4.89,,,,,
594,06/17/2025 23:57:00,4.63,,,,,
595,06/17/2025 23:58:00,4.42,,,,,
596,06/17/2025 23:59:00,4.29,,,,,
597,06/18/2025 00:00:00,4.12,,,,,
598,06/18/2025 00:01:00,4.03,,,,,
599,06/18/2025 00:02:00,4.03,,,,,
600,06/18/2025 00:03:00,4.07,,,,,
601,06/18/2025 00:04:00,4.07,,,,,
602,06/18/2025 00:05:00,4.12,,,,,
603,06/18/2025 00:06:00,4.29,,,,,
604,06/18/2025 00:07:00,4.50,,,,,
605,06/18/2025 00:08:00,4.80,,,,,
606,06/18/2025 00:09:00,5.10,,,,,
607,06/18/2025 00:10:00,5.32,,,,,
608,06/18/2025 00:11:00,5.49,,,,,
609,06/18/2025 00:12:00,5.75,,,,,
610,06/18/2025 00:13:00,5.83,,,,,
611,06/18/2025 00:14:00,6.00,,,,,
612,06/18/2025 00:15:00,6.09,,,,,
613,06/18/2025 00:16:00,6.00,,,,,
614,06/18/2025 00:17:00,6.00,,,,,
615,06/18/2025 00:18:00,6.09,,,,,
616,06/18/2025 00:19:00,6.17,,,,,
617,06/18/2025 00:20:00,6.22,,,,,
618,06/18/2025 00:21:00,6.30,,,,,
619,06/18/2025 00:22:00,6.35,,,,,
620,06/18/2025 00:23:00,6.48,,,,,
621,06/18/2025 00:24:00,6.60,,,,,
622,06/18/2025 00:25:00,6.69,,,,,
623,06/18/2025 00:26:00,6.86,,,,,
624,06/18/2025 00:27:00,6.90,,,,,
625,06/18/2025 00:28:00,7.03,,,,,
626,06/18/2025 00:29:00,7.29,,,,,
627,06/18/2025 00:30:00,7.46,,,,,
628,06/18/2025 00:31:00,7.55,,,,,
629,06/18/2025 00:32:00,7.59,,,,,
630,06/18/2025 00:33:00,7.63,,,,,
631,06/18/2025 00:34:00,7.68,,,,,
632,06/18/2025 00:35:00,7.68,,,,,
633,06/18/2025 00:36:00,7.68,,,,,
634,06/18/2025 00:37:00,7.68,,,,,
635,06/18/2025 00:38:00,7.59,,,,,
636,06/18/2025 00:39:00,7.50,,,,,
637,06/18/2025 00:40:00,7.46,,,,,
638,06/18/2025 00:41:00,7.33,,,,,
639,06/18/2025 00:42:00,7.29,,,,,
640,06/18/2025 00:43:00,7.20,,,,,
641,06/18/2025 00:44:00,7.16,,,,,
642,06/18/2025 00:45:00,7.08,,,,,
643,06/18/2025 00:46:00,7.12,,,,,
644,06/18/2025 00:47:00,7.08,,,,,
645,06/18/2025 00:48:00,7.08,,,,,
646,06/18/2025 00:49:00,7.12,,,,,
647,06/18/2025 00:50:00,7.12,,,,,
648,06/18/2025 00:51:00,7.20,,,,,
649,06/18/2025 00:52:00,7.20,,,,,
650,06/18/2025 00:53:00,7.25,,,,,
651,06/18/2025 00:54:00,7.33,,,,,
652,06/18/2025 00:55:00,7.38,,,,,
653,06/18/2025 00:56:00,7.42,,,,,
654,06/18/2025 00:57:00,7.33,,,,,
655,06/18/2025 00:58:00,7.38,,,,,
656,06/18/2025 00:59:00,7.46,,,,,
657,06/18/2025 01:00:00,7.55,,,,,
658,06/18/2025 01:01:00,7.68,,,,,
659,06/18/2025 01:02:00,7.68,,,,,
660,06/18/2025 01:03:00,7.72,,,,,
661,06/18/2025 01:04:00,7.72,,,,,
662,06/18/2025 01:05:00,7.81,,,,,
663,06/18/2025 01:06:00,7.89,,,,,
664,06/18/2025 01:07:00,7.89,,,,,
665,06/18/2025 01:08:00,7.98,,,,,
666,06/18/2025 01:09:00,7.98,,,,,
667,06/18/2025 01:10:00,8.06,,,,,
668,06/18/2025 01:11:00,8.11,,,,,
669,06/18/2025 01:12:00,8.15,,,,,
670,06/18/2025 01:13:00,8.06,,,,,
671,06/18/2025 01:14:00,8.11,,,,,
672,06/18/2025 01:15:00,8.11,,,,,
673,06/18/2025 01:16:00,7.98,,,,,
674,06/18/2025 01:17:00,7.81,,,,,
675,06/18/2025 01:18:00,7.55,,,,,
676,06/18/2025 01:19:00,7.38,,,,,
677,06/18/2025 01:20:00,7.38,,,,,
678,06/18/2025 01:21:00,7.25,,,,,
679,06/18/2025 01:22:00,7.12,,,,,
680,06/18/2025 01:23:00,6.99,,,,,
681,06/18/2025 01:24:00,6.82,,,,,
682,06/18/2025 01:25:00,6.60,,,,,
683,06/18/2025 01:26:00,6.35,,,,,
684,06/18/2025 01:27:00,6.22,,,,,
685,06/18/2025 01:28:00,6.00,,,,,
686,06/18/2025 01:29:00,5.96,,,,,
687,06/18/2025 01:30:00,5.70,,,,,
688,06/18/2025 01:31:00,5.49,,,,,
689,06/18/2025 01:32:00,5.23,,,,,
690,06/18/2025 01:33:00,4.93,,,,,
691,06/18/2025 01:34:00,4.72,,,,,
692,06/18/2025 01:35:00,4.50,,,,,
693,06/18/2025 01:36:00,4.37,,,,,
694,06/18/2025 01:37:00,4.37,,,,,
695,06/18/2025 01:38:00,4.50,,,,,
696,06/18/2025 01:39:00,4.54,,,,,
697,06/18/2025 01:40:00,4.67,,,,,
698,06/18/2025 01:41:00,4.80,,,,,
699,06/18/2025 01:42:00,4.97,,,,,
700,06/18/2025 01:43:00,5.10,,,,,
701,06/18/2025 01:44:00,5.15,,,,,
702,06/18/2025 01:45:00,5.02,,,,,
703,06/18/2025 01:46:00,5.06,,,,,
704,06/18/2025 01:47:00,5.15,,,,,
705,06/18/2025 01:48:00,5.23,,,,,
706,06/18/2025 01:49:00,5.23,,,,,
707,06/18/2025 01:50:00,5.23,,,,,
708,06/18/2025 01:51:00,5.10,,,,,
709,06/18/2025 01:52:00,5.06,,,,,
710,06/18/2025 01:53:00,5.10,,,,,
711,06/18/2025 01:54:00,5.10,,,,,
712,06/18/2025 01:55:00,5.15,,,,,
713,06/18/2025 01:56:00,5.15,,,,,
714,06/18/2025 01:57:00,5.23,,,,,
715,06/18/2025 01:58:00,5.19,,,,,
716,06/18/2025 01:59:00,5.19,,,,,
717,06/18/2025 02:00:00,5.19,,,,,
718,06/18/2025 02:01:00,5.23,,,,,
719,06/18/2025 02:02:00,5.36,,,,,
720,06/18/2025 02:03:00,5.70,,,,,
721,06/18/2025 02:04:00,5.83,,,,,
722,06/18/2025 02:05:00,5.96,,,,,
723,06/18/2025 02:06:00,6.09,,,,,
724,06/18/2025 02:07:00,6.26,,,,,
725,06/18/2025 02:08:00,6.35,,,,,
726,06/18/2025 02:09:00,6.48,,,,,
727,06/18/2025 02:10:00,6.48,,,,,
728,06/18/2025 02:11:00,6.60,,,,,
729,06/18/2025 02:12:00,6.56,,,,,
730,06/18/2025 02:13:00,6.60,,,,,
731,06/18/2025 02:14:00,6.35,,,,,
732,06/18/2025 02:15:00,6.13,,,,,
733,06/18/2025 02:16:00,6.09,,,,,
734,06/18/2025 02:17:00,6.13,,,,,
735,06/18/2025 02:18:00,6.22,,,,,
736,06/18/2025 02:19:00,6.22,,,,,
737,06/18/2025 02:20:00,6.35,,,,,
738,06/18/2025 02:21:00,6.48,,,,,
739,06/18/2025 02:22:00,6.56,,,,,
740,06/18/2025 02:23:00,6.69,,,,,
741,06/18/2025 02:24:00,6.78,,,,,
742,06/18/2025 02:25:00,6.82,,,,,
743,06/18/2025 02:26:00,6.82,,,,,
744,06/18/2025 02:27:00,6.78,,,,,
745,06/18/2025 02:28:00,6.82,,,,,
746,06/18/2025 02:29:00,6.78,,,,,
747,06/18/2025 02:30:00,6.78,,,,,
748,06/18/2025 02:31:00,6.78,,,,,
749,06/18/2025 02:32:00,6.73,,,,,
750,06/18/2025 02:33:00,6.82,,,,,
751,06/18/2025 02:34:00,6.82,,,,,
752,06/18/2025 02:35:00,6.86,,,,,
753,06/18/2025 02:36:00,6.82,,,,,
754,06/18/2025 02:37:00,6.78,,,,,
755,06/18/2025 02:38:00,6.78,,,,,
756,06/18/2025 02:39:00,6.73,,,,,
757,06/18/2025 02:40:00,6.60,,,,,
758,06/18/2025 02:41:00,6.56,,,,,
759,06/18/2025 02:42:00,6.52,,,,,
760,06/18/2025 02:43:00,6.48,,,,,
761,06/18/2025 02:44:00,6.56,,,,,
762,06/18/2025 02:45:00,6.56,,,,,
763,06/18/2025 02:46:00,6.65,,,,,
764,06/18/2025 02:47:00,6.73,,,,,
765,06/18/2025 02:48:00,6.78,,,,,
766,06/18/2025 02:49:00,6.78,,,,,
767,06/18/2025 02:50:00,6.73,,,,,
768,06/18/2025 02:51:00,6.65,,,,,
769,06/18/2025 02:52:00,6.56,,,,,
770,06/18/2025 02:53:00,6.60,,,,,
771,06/18/2025 02:54:00,6.69,,,,,
772,06/18/2025 02:55:00,6.69,,,,,
773,06/18/2025 02:56:00,6.86,,,,,
774,06/18/2025 02:57:00,6.86,,,,,
775,06/18/2025 02:58:00,6.95,,,,,
776,06/18/2025 02:59:00,6.95,,,,,
777,06/18/2025 03:00:00,7.08,,,,,
778,06/18/2025 03:01:00,7.08,,,,,
779,06/18/2025 03:02:00,7.12,,,,,
780,06/18/2025 03:03:00,7.12,,,,,
781,06/18/2025 03:04:00,7.16,,,,,
782,06/18/2025 03:05:00,7.20,,,,,
783,06/18/2025 03:06:00,7.20,,,,,
784,06/18/2025 03:07:00,7.29,,,,,
785,06/18/2025 03:08:00,7.20,,,,,
786,06/18/2025 03:09:00,7.25,,,,,
787,06/18/2025 03:10:00,7.16,,,,,
788,06/18/2025 03:11:00,7.29,,,,,
789,06/18/2025 03:12:00,7.20,,,,,
790,06/18/2025 03:13:00,7.25,,,,,
791,06/18/2025 03:14:00,7.20,,,,,
792,06/18/2025 03:15:00,7.20,,,,,
793,06/18/2025 03:16:00,7.16,,,,,
794,06/18/2025 03:17:00,7.12,,,,,
795,06/18/2025 03:18:00,7.12,,,,,
796,06/18/2025 03:19:00,7.12,,,,,
797,06/18/2025 03:20:00,7.12,,,,,
798,06/18/2025 03:21:00,7.12,,,,,
799,06/18/2025 03:22:00,7.12,,,,,
800,06/18/2025 03:23:00,7.12,,,,,
801,06/18/2025 03:24:00,7.08,,,,,
802,06/18/2025 03:25:00,7.12,,,,,
803,06/18/2025 03:26:00,7.08,,,,,
804,06/18/2025 03:27:00,7.12,,,,,
805,06/18/2025 03:28:00,7.08,,,,,
806,06/18/2025 03:29:00,7.08,,,,,
807,06/18/2025 03:30:00,7.08,,,,,
808,06/18/2025 03:31:00,7.03,,,,,
809,06/18/2025 03:32:00,7.08,,,,,
810,06/18/2025 03:33:00,7.12,,,,,
811,06/18/2025 03:34:00,7.08,,,,,
812,06/18/2025 03:35:00,6.95,,,,,
813,06/18/2025 03:36:00,6.86,,,,,
814,06/18/2025 03:37:00,6.86,,,,,
815,06/18/2025 03:38:00,6.78,,,,,
816,06/18/2025 03:39:00,6.86,,,,,
817,06/18/2025 03:40:00,6.86,,,,,
818,06/18/2025 03:41:00,6.69,,,,,
819,06/18/2025 03:42:00,6.60,,,,,
820,06/18/2025 03:43:00,6.52,,,,,
821,06/18/2025 03:44:00,6.43,,,,,
822,06/18/2025 03:45:00,6.43,,,,,
823,06/18/2025 03:46:00,6.43,,,,,
824,06/18/2025 03:47:00,6.39,,,,,
825,06/18/2025 03:48:00,6.43,,,,,
826,06/18/2025 03:49:00,6.43,,,,,
827,06/18/2025 03:50:00,6.43,,,,,
828,06/18/2025 03:51:00,6.52,,,,,
829,06/18/2025 03:52:00,6.52,,,,,
830,06/18/2025 03:53:00,6.48,,,,,
831,06/18/2025 03:54:00,6.56,,,,,
832,06/18/2025 03:55:00,6.56,,,,,
833,06/18/2025 03:56:00,6.60,,,,,
834,06/18/2025 03:57:00,6.60,,,,,
835,06/18/2025 03:58:00,6.69,,,,,
836,06/18/2025 03:59:00,6.69,,,,,
837,06/18/2025 04:00:00,6.73,,,,,
838,06/18/2025 04:01:00,6.78,,,,,
839,06/18/2025 04:02:00,6.78,,,,,
840,06/18/2025 04:03:00,6.82,,,,,
841,06/18/2025 04:04:00,6.90,,,,,
842,06/18/2025 04:05:00,6.95,,,,,
843,06/18/2025 04:06:00,6.95,,,,,
844,06/18/2025 04:07:00,6.99,,,,,
845,06/18/2025 04:08:00,6.99,,,,,
846,06/18/2025 04:09:00,7.03,,,,,
847,06/18/2025 04:10:00,6.99,,,,,
848,06/18/2025 04:11:00,7.03,,,,,
849,06/18/2025 04:12:00,6.99,,,,,
850,06/18/2025 04:13:00,6.99,,,,,
851,06/18/2025 04:14:00,6.95,,,,,
852,06/18/2025 04:15:00,6.90,,,,,
853,06/18/2025 04:16:00,6.82,,,,,
854,06/18/2025 04:17:00,6.82,,,,,
855,06/18/2025 04:18:00,6.73,,,,,
856,06/18/2025 04:19:00,6.69,,,,,
857,06/18/2025 04:20:00,6.69,,,,,
858,06/18/2025 04:21:00,6.60,,,,,
859,06/18/2025 04:22:00,6.69,,,,,
860,06/18/2025 04:23:00,6.65,,,,,
861,06/18/2025 04:24:00,6.69,,,,,
862,06/18/2025 04:25:00,6.56,,,,,
863,06/18/2025 04:26:00,6.65,,,,,
864,06/18/2025 04:27:00,6.69,,,,,
865,06/18/2025 04:28:00,6.65,,,,,
866,06/18/2025 04:29:00,6.65,,,,,
867,06/18/2025 04:30:00,6.65,,,,,
868,06/18/2025 04:31:00,6.65,,,,,
869,06/18/2025 04:32:00,6.65,,,,,
870,06/18/2025 04:33:00,6.60,,,,,
871,06/18/2025 04:34:00,6.65,,,,,
872,06/18/2025 04:35:00,6.56,,,,,
873,06/18/2025 04:36:00,6.48,,,,,
874,06/18/2025 04:37:00,6.43,,,,,
875,06/18/2025 04:38:00,6.39,,,,,
876,06/18/2025 04:39:00,6.35,,,,,
877,06/18/2025 04:40:00,6.30,,,,,
878,06/18/2025 04:41:00,6.17,,,,,
879,06/18/2025 04:42:00,5.92,,,,,
880,06/18/2025 04:43:00,5.83,,,,,
881,06/18/2025 04:44:00,5.87,,,,,
882,06/18/2025 04:45:00,5.83,,,,,
883,06/18/2025 04:46:00,5.49,,,,,
884,06/18/2025 04:47:00,5.32,,,,,
885,06/18/2025 04:48:00,5.40,,,,,
886,06/18/2025 04:49:00,5.32,,,,,
887,06/18/2025 04:50:00,5.36,,,,,
888,06/18/2025 04:51:00,5.49,,,,,
889,06/18/2025 04:52:00,5.57,,,,,
890,06/18/2025 04:53:00,5.70,,,,,
891,06/18/2025 04:54:00,5.70,,,,,
892,06/18/2025 04:55:00,5.79,,,,,
893,06/18/2025 04:56:00,5.87,,,,,
894,06/18/2025 04:57:00,5.96,,,,,
895,06/18/2025 04:58:00,6.09,,,,,
896,06/18/2025 04:59:00,6.09,,,,,
897,06/18/2025 05:00:00,6.22,,,,,
898,06/18/2025 05:01:00,6.26,,,,,
899,06/18/2025 05:02:00,6.39,,,,,
900,06/18/2025 05:03:00,6.39,,,,,
901,06/18/2025 05:04:00,6.43,,,,,
902,06/18/2025 05:05:00,6.43,,,,,
903,06/18/2025 05:06:00,6.43,,,,,
904,06/18/2025 05:07:00,6.39,,,,,
905,06/18/2025 05:08:00,6.30,,,,,
906,06/18/2025 05:09:00,6.26,,,,,
907,06/18/2025 05:10:00,6.17,,,,,
908,06/18/2025 05:11:00,6.05,,,,,
909,06/18/2025 05:12:00,5.87,,,,,
910,06/18/2025 05:13:00,5.83,,,,,
911,06/18/2025 05:14:00,5.79,,,,,
912,06/18/2025 05:15:00,5.66,,,,,
913,06/18/2025 05:16:00,5.49,,,,,
914,06/18/2025 05:17:00,5.40,,,,,
915,06/18/2025 05:18:00,5.23,,,,,
916,06/18/2025 05:19:00,5.10,,,,,
917,06/18/2025 05:20:00,5.02,,,,,
918,06/18/2025 05:21:00,4.84,,,,,
919,06/18/2025 05:22:00,4.84,,,,,
920,06/18/2025 05:23:00,4.76,,,,,
921,06/18/2025 05:24:00,4.72,,,,,
922,06/18/2025 05:25:00,4.63,,,,,
923,06/18/2025 05:26:00,4.63,,,,,
924,06/18/2025 05:27:00,4.50,,,,,
925,06/18/2025 05:28:00,4.50,,,,,
926,06/18/2025 05:29:00,4.42,,,,,
927,06/18/2025 05:30:00,4.37,,,,,
928,06/18/2025 05:31:00,4.33,,,,,
929,06/18/2025 05:32:00,4.33,,,,,
930,06/18/2025 05:33:00,4.29,,,,,
931,06/18/2025 05:34:00,4.24,,,,,
932,06/18/2025 05:35:00,4.20,,,,,
933,06/18/2025 05:36:00,4.12,,,,,
934,06/18/2025 05:37:00,4.12,,,,,
935,06/18/2025 05:38:00,4.20,,,,,
936,06/18/2025 05:39:00,4.33,,,,,
937,06/18/2025 05:40:00,4.37,,,,,
938,06/18/2025 05:41:00,4.37,,,,,
939,06/18/2025 05:42:00,4.37,,,,,
940,06/18/2025 05:43:00,4.46,,,,,
941,06/18/2025 05:44:00,4.50,,,,,
942,06/18/2025 05:45:00,4.54,,,,,
943,06/18/2025 05:46:00,4.63,,,,,
944,06/18/2025 05:47:00,4.67,,,,,
945,06/18/2025 05:48:00,4.76,,,,,
946,06/18/2025 05:49:00,4.84,,,,,
947,06/18/2025 05:50:00,4.89,,,,,
948,06/18/2025 05:51:00,5.02,,,,,
949,06/18/2025 05:52:00,5.10,,,,,
950,06/18/2025 05:53:00,5.06,,,,,
951,06/18/2025 05:54:00,5.23,,,,,
952,06/18/2025 05:55:00,5.19,,,,,
953,06/18/2025 05:56:00,5.23,,,,,
954,06/18/2025 05:57:00,5.36,,,,,
955,06/18/2025 05:58:00,5.40,,,,,
956,06/18/2025 05:59:00,5.45,,,,,
957,06/18/2025 06:00:00,5.53,,,,,
958,06/18/2025 06:01:00,5.57,,,,,
959,06/18/2025 06:02:00,5.66,,,,,
960,06/18/2025 06:03:00,5.75,,,,,
961,06/18/2025 06:04:00,5.79,,,,,
962,06/18/2025 06:05:00,5.83,,,,,
963,06/18/2025 06:06:00,5.83,,,,,
964,06/18/2025 06:07:00,5.87,,,,,
965,06/18/2025 06:08:00,5.96,,,,,
966,06/18/2025 06:09:00,6.00,,,,,
967,06/18/2025 06:10:00,5.96,,,,,
968,06/18/2025 06:11:00,5.83,,,,,
969,06/18/2025 06:12:00,5.79,,,,,
970,06/18/2025 06:13:00,5.83,,,,,
971,06/18/2025 06:14:00,5.79,,,,,
972,06/18/2025 06:15:00,5.79,,,,,
973,06/18/2025 06:16:00,5.83,,,,,
974,06/18/2025 06:17:00,5.83,,,,,
975,06/18/2025 06:18:00,5.75,,,,,
976,06/18/2025 06:19:00,5.79,,,,,
977,06/18/2025 06:20:00,5.83,,,,,
978,06/18/2025 06:21:00,5.79,,,,,
979,06/18/2025 06:22:00,5.79,,,,,
980,06/18/2025 06:23:00,5.83,,,,,
981,06/18/2025 06:24:00,5.70,,,,,
982,06/18/2025 06:25:00,5.57,,,,,
983,06/18/2025 06:26:00,5.53,,,,,
984,06/18/2025 06:27:00,5.53,,,,,
985,06/18/2025 06:28:00,5.53,,,,,
986,06/18/2025 06:29:00,5.57,,,,,
987,06/18/2025 06:30:00,5.57,,,,,
988,06/18/2025 06:31:00,5.62,,,,,
989,06/18/2025 06:32:00,5.70,,,,,
990,06/18/2025 06:33:00,5.62,,,,,
991,06/18/2025 06:34:00,5.66,,,,,
992,06/18/2025 06:35:00,5.75,,,,,
993,06/18/2025 06:36:00,5.79,,,,,
994,06/18/2025 06:37:00,5.79,,,,,
995,06/18/2025 06:38:00,5.70,,,,,
996,06/18/2025 06:39:00,5.66,,,,,
997,06/18/2025 06:40:00,5.62,,,,,
998,06/18/2025 06:41:00,5.53,,,,,
999,06/18/2025 06:42:00,5.57,,,,,
1000,06/18/2025 06:43:00,5.53,,,,,
1001,06/18/2025 06:44:00,5.57,,,,,
1002,06/18/2025 06:45:00,5.57,,,,,
1003,06/18/2025 06:46:00,5.57,,,,,
1004,06/18/2025 06:47:00,5.40,,,,,
1005,06/18/2025 06:48:00,5.36,,,,,
1006,06/18/2025 06:49:00,5.23,,,,,
1007,06/18/2025 06:50:00,5.15,,,,,
1008,06/18/2025 06:51:00,5.15,,,,,
1009,06/18/2025 06:52:00,5.19,,,,,
1010,06/18/2025 06:53:00,5.27,,,,,
1011,06/18/2025 06:54:00,5.45,,,,,
1012,06/18/2025 06:55:00,5.49,,,,,
1013,06/18/2025 06:56:00,5.62,,,,,
1014,06/18/2025 06:57:00,5.66,,,,,
1015,06/18/2025 06:58:00,5.75,,,,,
1016,06/18/2025 06:59:00,5.75,,,,,
1017,06/18/2025 07:00:00,5.83,,,,,
1018,06/18/2025 07:01:00,5.87,,,,,
1019,06/18/2025 07:02:00,5.96,,,,,
1020,06/18/2025 07:03:00,5.96,,,,,
1021,06/18/2025 07:04:00,6.00,,,,,
1022,06/18/2025 07:05:00,6.13,,,,,
1023,06/18/2025 07:06:00,6.26,,,,,
1024,06/18/2025 07:07:00,6.30,,,,,
1025,06/18/2025 07:08:00,6.39,,,,,
1026,06/18/2025 07:09:00,6.52,,,,,
1027,06/18/2025 07:10:00,6.65,,,,,
1028,06/18/2025 07:11:00,6.73,,,,,
1029,06/18/2025 07:12:00,6.86,,,,,
1030,06/18/2025 07:13:00,6.95,,,,,
1031,06/18/2025 07:14:00,7.08,,,,,
1032,06/18/2025 07:15:00,7.16,,,,,
1033,06/18/2025 07:16:00,7.16,,,,,
1034,06/18/2025 07:17:00,7.25,,,,,
1035,06/18/2025 07:18:00,7.25,,,,,
1036,06/18/2025 07:19:00,7.25,,,,,
1037,06/18/2025 07:20:00,7.25,,,,,
1038,06/18/2025 07:21:00,7.33,,,,,
1039,06/18/2025 07:22:00,7.42,,,,,
1040,06/18/2025 07:23:00,7.55,,,,,
1041,06/18/2025 07:24:00,7.68,,,,,
1042,06/18/2025 07:25:00,7.85,,,,,
1043,06/18/2025 07:26:00,7.93,,,,,
1044,06/18/2025 07:27:00,8.02,,,,,
1045,06/18/2025 07:28:00,8.15,,,,,
1046,06/18/2025 07:29:00,8.11,,,,,
1047,06/18/2025 07:30:00,8.11,,,,,
1048,06/18/2025 07:31:00,8.23,,,,,
1049,06/18/2025 07:32:00,8.32,,,,,
1050,06/18/2025 07:33:00,8.36,,,,,
1051,06/18/2025 07:34:00,8.41,,,,,
1052,06/18/2025 07:35:00,8.53,,,,,
1053,06/18/2025 07:36:00,8.58,,,,,
1054,06/18/2025 07:37:00,8.62,,,,,
1055,06/18/2025 07:38:00,8.71,,,,,
1056,06/18/2025 07:39:00,8.71,,,,,
1057,06/18/2025 07:40:00,8.83,,,,,
1058,06/18/2025 07:41:00,8.79,,,,,
1059,06/18/2025 07:42:00,8.75,,,,,
1060,06/18/2025 07:43:00,8.79,,,,,
1061,06/18/2025 07:44:00,8.75,,,,,
1062,06/18/2025 07:45:00,8.75,,,,,
1063,06/18/2025 07:46:00,8.71,,,,,
1064,06/18/2025 07:47:00,8.71,,,,,
1065,06/18/2025 07:48:00,8.58,,,,,
1066,06/18/2025 07:49:00,8.49,,,,,
1067,06/18/2025 07:50:00,8.41,,,,,
1068,06/18/2025 07:51:00,8.41,,,,,
1069,06/18/2025 07:52:00,8.32,,,,,
1070,06/18/2025 07:53:00,8.28,,,,,
1071,06/18/2025 07:54:00,8.28,,,,,
1072,06/18/2025 07:55:00,8.28,,,,,
1073,06/18/2025 07:56:00,8.23,,,,,
1074,06/18/2025 07:57:00,8.15,,,,,
1075,06/18/2025 07:58:00,8.19,,,,,
1076,06/18/2025 07:59:00,8.23,,,,,
1077,06/18/2025 08:00:00,8.28,,,,,
1078,06/18/2025 08:01:00,8.28,,,,,
1079,06/18/2025 08:02:00,8.23,,,,,
1080,06/18/2025 08:03:00,8.19,,,,,
1081,06/18/2025 08:04:00,8.19,,,,,
1082,06/18/2025 08:05:00,8.15,,,,,
1083,06/18/2025 08:06:00,8.11,,,,,
1084,06/18/2025 08:07:00,8.02,,,,,
1085,06/18/2025 08:08:00,7.89,,,,,
1086,06/18/2025 08:09:00,7.85,,,,,
1087,06/18/2025 08:10:00,7.89,,,,,
1088,06/18/2025 08:11:00,7.85,,,,,
1089,06/18/2025 08:12:00,7.81,,,,,
1090,06/18/2025 08:13:00,7.85,,,,,
1091,06/18/2025 08:14:00,7.85,,,,,
1092,06/18/2025 08:15:00,7.85,,,,,
1093,06/18/2025 08:16:00,8.06,,,,,
1094,06/18/2025 08:17:00,8.19,,,,,
1095,06/18/2025 08:18:00,8.28,,,,,
1096,06/18/2025 08:19:00,8.41,,,,,
1097,06/18/2025 08:20:00,8.41,,,,,
1098,06/18/2025 08:21:00,8.41,,,,,
1099,06/18/2025 08:22:00,8.36,,,,,
1100,06/18/2025 08:23:00,8.36,,,,,
1101,06/18/2025 08:24:00,8.28,,,,,
1102,06/18/2025 08:25:00,8.19,,,,,
1103,06/18/2025 08:26:00,8.15,,,,,
1104,06/18/2025 08:27:00,8.19,,,,,
1105,06/18/2025 08:28:00,8.11,,,,,
1106,06/18/2025 08:29:00,8.19,,,,,
1107,06/18/2025 08:30:00,8.23,,,,,
1108,06/18/2025 08:31:00,8.36,,,,,
1109,06/18/2025 08:32:00,8.41,,,,,
1110,06/18/2025 08:33:00,8.45,,,,,
1111,06/18/2025 08:34:00,8.49,,,,,
1112,06/18/2025 08:35:00,8.45,,,,,
1113,06/18/2025 08:36:00,8.58,,,,,
1114,06/18/2025 08:37:00,8.53,,,,,
1115,06/18/2025 08:38:00,8.66,,,,,
1116,06/18/2025 08:39:00,8.75,,,,,
1117,06/18/2025 08:40:00,8.83,,,,,
1118,06/18/2025 08:41:00,8.83,,,,,
1119,06/18/2025 08:42:00,8.88,,,,,
1120,06/18/2025 08:43:00,8.92,,,,,
1121,06/18/2025 08:44:00,8.96,,,,,
1122,06/18/2025 08:45:00,9.01,,,,,
1123,06/18/2025 08:46:00,9.18,,,,,
1124,06/18/2025 08:47:00,9.31,,,,,
1125,06/18/2025 08:48:00,9.52,,,,,
1126,06/18/2025 08:49:00,9.56,,,,,
1127,06/18/2025 08:50:00,9.78,,,,,
1128,06/18/2025 08:51:00,9.82,,,,,
1129,06/18/2025 08:52:00,9.91,,,,,
1130,06/18/2025 08:53:00,10.08,,,,,
1131,06/18/2025 08:54:00,10.34,,,,,
1132,06/18/2025 08:55:00,10.42,,,,,
1133,06/18/2025 08:56:00,10.55,,,,,
1134,06/18/2025 08:57:00,10.77,,,,,
1135,06/18/2025 08:58:00,10.94,,,,,
1136,06/18/2025 08:59:00,10.94,,,,,
1137,06/18/2025 09:00:00,10.81,,,,,
1138,06/18/2025 09:01:00,10.72,,,,,
1139,06/18/2025 09:02:00,10.72,,,,,
1140,06/18/2025 09:03:00,10.68,,,,,
1141,06/18/2025 09:04:00,10.59,,,,,
1142,06/18/2025 09:05:00,10.38,,,,,
1143,06/18/2025 09:06:00,10.25,,,,,
1144,06/18/2025 09:07:00,10.16,,,,,
1145,06/18/2025 09:08:00,10.29,,,,,
1146,06/18/2025 09:09:00,10.29,,,,,
1147,06/18/2025 09:10:00,10.21,,,,,
1148,06/18/2025 09:11:00,10.12,,,,,
1149,06/18/2025 09:12:00,10.12,,,,,
1150,06/18/2025 09:13:00,10.08,,,,,
1151,06/18/2025 09:14:00,10.25,,,,,
1152,06/18/2025 09:15:00,10.29,,,,,
1153,06/18/2025 09:16:00,10.34,,,,,
1154,06/18/2025 09:17:00,10.51,,,,,
