#,Date-Time (PDT),Temperature   (°C),Started,Host Connected,Button Down,Button Up,End of File
580,06/18/2025 01:50:00,5.79,,,,,
581,06/18/2025 01:51:00,5.87,,,,,
582,06/18/2025 01:52:00,6.09,,,,,
583,06/18/2025 01:53:00,6.26,,,,,
584,06/18/2025 01:54:00,6.30,,,,,
585,06/18/2025 01:55:00,6.35,,,,,
586,06/18/2025 01:56:00,6.35,,,,,
587,06/18/2025 01:57:00,6.39,,,,,
588,06/18/2025 01:58:00,6.48,,,,,
589,06/18/2025 01:59:00,6.56,,,,,
590,06/18/2025 02:00:00,6.73,,,,,
591,06/18/2025 02:01:00,6.82,,,,,
592,06/18/2025 02:02:00,6.82,,,,,
593,06/18/2025 02:03:00,6.90,,,,,
594,06/18/2025 02:04:00,6.90,,,,,
595,06/18/2025 02:05:00,6.99,,,,,
596,06/18/2025 02:06:00,6.90,,,,,
597,06/18/2025 02:07:00,6.99,,,,,
598,06/18/2025 02:08:00,7.03,,,,,
599,06/18/2025 02:09:00,6.99,,,,,
600,06/18/2025 02:10:00,6.95,,,,,
601,06/18/2025 02:11:00,6.86,,,,,
602,06/18/2025 02:12:00,6.78,,,,,
603,06/18/2025 02:13:00,6.65,,,,,
604,06/18/2025 02:14:00,6.60,,,,,
605,06/18/2025 02:15:00,6.52,,,,,
606,06/18/2025 02:16:00,6.43,,,,,
607,06/18/2025 02:17:00,6.39,,,,,
608,06/18/2025 02:18:00,6.22,,,,,
609,06/18/2025 02:19:00,6.05,,,,,
610,06/18/2025 02:20:00,5.87,,,,,
611,06/18/2025 02:21:00,5.87,,,,,
612,06/18/2025 02:22:00,5.92,,,,,
613,06/18/2025 02:23:00,5.92,,,,,
614,06/18/2025 02:24:00,5.70,,,,,
615,06/18/2025 02:25:00,5.70,,,,,
616,06/18/2025 02:26:00,5.79,,,,,
617,06/18/2025 02:27:00,5.83,,,,,
618,06/18/2025 02:28:00,5.92,,,,,
619,06/18/2025 02:29:00,5.92,,,,,
620,06/18/2025 02:30:00,6.05,,,,,
621,06/18/2025 02:31:00,6.05,,,,,
622,06/18/2025 02:32:00,6.22,,,,,
623,06/18/2025 02:33:00,6.35,,,,,
624,06/18/2025 02:34:00,6.35,,,,,
625,06/18/2025 02:35:00,6.39,,,,,
626,06/18/2025 02:36:00,6.39,,,,,
627,06/18/2025 02:37:00,6.43,,,,,
628,06/18/2025 02:38:00,6.43,,,,,
629,06/18/2025 02:39:00,6.30,,,,,
630,06/18/2025 02:40:00,6.30,,,,,
631,06/18/2025 02:41:00,6.26,,,,,
632,06/18/2025 02:42:00,6.17,,,,,
633,06/18/2025 02:43:00,6.05,,,,,
634,06/18/2025 02:44:00,6.05,,,,,
635,06/18/2025 02:45:00,5.92,,,,,
636,06/18/2025 02:46:00,5.79,,,,,
637,06/18/2025 02:47:00,5.75,,,,,
638,06/18/2025 02:48:00,5.57,,,,,
639,06/18/2025 02:49:00,5.57,,,,,
640,06/18/2025 02:50:00,5.57,,,,,
641,06/18/2025 02:51:00,5.53,,,,,
642,06/18/2025 02:52:00,5.57,,,,,
643,06/18/2025 02:53:00,5.57,,,,,
644,06/18/2025 02:54:00,5.49,,,,,
645,06/18/2025 02:55:00,5.49,,,,,
646,06/18/2025 02:56:00,5.53,,,,,
647,06/18/2025 02:57:00,5.57,,,,,
648,06/18/2025 02:58:00,5.57,,,,,
649,06/18/2025 02:59:00,5.66,,,,,
650,06/18/2025 03:00:00,5.75,,,,,
651,06/18/2025 03:01:00,5.83,,,,,
652,06/18/2025 03:02:00,5.83,,,,,
653,06/18/2025 03:03:00,5.79,,,,,
654,06/18/2025 03:04:00,5.87,,,,,
655,06/18/2025 03:05:00,5.96,,,,,
656,06/18/2025 03:06:00,6.05,,,,,
657,06/18/2025 03:07:00,6.05,,,,,
658,06/18/2025 03:08:00,5.96,,,,,
659,06/18/2025 03:09:00,5.92,,,,,
660,06/18/2025 03:10:00,5.75,,,,,
661,06/18/2025 03:11:00,5.70,,,,,
662,06/18/2025 03:12:00,5.70,,,,,
663,06/18/2025 03:13:00,5.66,,,,,
664,06/18/2025 03:14:00,5.66,,,,,
665,06/18/2025 03:15:00,5.66,,,,,
666,06/18/2025 03:16:00,5.62,,,,,
667,06/18/2025 03:17:00,5.62,,,,,
668,06/18/2025 03:18:00,5.57,,,,,
669,06/18/2025 03:19:00,5.66,,,,,
670,06/18/2025 03:20:00,5.70,,,,,
671,06/18/2025 03:21:00,5.79,,,,,
672,06/18/2025 03:22:00,5.92,,,,,
673,06/18/2025 03:23:00,5.96,,,,,
674,06/18/2025 03:24:00,6.05,,,,,
675,06/18/2025 03:25:00,6.13,,,,,
676,06/18/2025 03:26:00,6.09,,,,,
677,06/18/2025 03:27:00,6.09,,,,,
678,06/18/2025 03:28:00,6.17,,,,,
679,06/18/2025 03:29:00,6.30,,,,,
680,06/18/2025 03:30:00,6.35,,,,,
681,06/18/2025 03:31:00,6.35,,,,,
682,06/18/2025 03:32:00,6.39,,,,,
683,06/18/2025 03:33:00,6.52,,,,,
684,06/18/2025 03:34:00,6.60,,,,,
685,06/18/2025 03:35:00,6.65,,,,,
686,06/18/2025 03:36:00,6.60,,,,,
687,06/18/2025 03:37:00,6.65,,,,,
688,06/18/2025 03:38:00,6.60,,,,,
689,06/18/2025 03:39:00,6.60,,,,,
690,06/18/2025 03:40:00,6.56,,,,,
691,06/18/2025 03:41:00,6.56,,,,,
692,06/18/2025 03:42:00,6.56,,,,,
693,06/18/2025 03:43:00,6.56,,,,,
694,06/18/2025 03:44:00,6.56,,,,,
695,06/18/2025 03:45:00,6.56,,,,,
696,06/18/2025 03:46:00,6.56,,,,,
697,06/18/2025 03:47:00,6.56,,,,,
698,06/18/2025 03:48:00,6.43,,,,,
699,06/18/2025 03:49:00,6.35,,,,,
700,06/18/2025 03:50:00,6.22,,,,,
701,06/18/2025 03:51:00,6.26,,,,,
702,06/18/2025 03:52:00,6.22,,,,,
703,06/18/2025 03:53:00,6.17,,,,,
704,06/18/2025 03:54:00,6.13,,,,,
705,06/18/2025 03:55:00,6.05,,,,,
706,06/18/2025 03:56:00,6.00,,,,,
707,06/18/2025 03:57:00,5.96,,,,,
708,06/18/2025 03:58:00,5.87,,,,,
709,06/18/2025 03:59:00,5.87,,,,,
710,06/18/2025 04:00:00,5.75,,,,,
711,06/18/2025 04:01:00,5.70,,,,,
712,06/18/2025 04:02:00,5.66,,,,,
713,06/18/2025 04:03:00,5.57,,,,,
714,06/18/2025 04:04:00,5.62,,,,,
715,06/18/2025 04:05:00,5.62,,,,,
716,06/18/2025 04:06:00,5.66,,,,,
717,06/18/2025 04:07:00,5.79,,,,,
718,06/18/2025 04:08:00,5.87,,,,,
719,06/18/2025 04:09:00,5.87,,,,,
720,06/18/2025 04:10:00,5.92,,,,,
721,06/18/2025 04:11:00,5.92,,,,,
722,06/18/2025 04:12:00,5.92,,,,,
723,06/18/2025 04:13:00,5.92,,,,,
724,06/18/2025 04:14:00,5.96,,,,,
725,06/18/2025 04:15:00,5.96,,,,,
726,06/18/2025 04:16:00,6.09,,,,,
727,06/18/2025 04:17:00,6.09,,,,,
728,06/18/2025 04:18:00,6.22,,,,,
729,06/18/2025 04:19:00,6.26,,,,,
730,06/18/2025 04:20:00,6.22,,,,,
731,06/18/2025 04:21:00,6.17,,,,,
732,06/18/2025 04:22:00,6.09,,,,,
733,06/18/2025 04:23:00,6.00,,,,,
734,06/18/2025 04:24:00,5.92,,,,,
735,06/18/2025 04:25:00,5.92,,,,,
736,06/18/2025 04:26:00,5.87,,,,,
737,06/18/2025 04:27:00,5.87,,,,,
738,06/18/2025 04:28:00,5.79,,,,,
739,06/18/2025 04:29:00,5.75,,,,,
740,06/18/2025 04:30:00,5.70,,,,,
741,06/18/2025 04:31:00,5.62,,,,,
742,06/18/2025 04:32:00,5.53,,,,,
743,06/18/2025 04:33:00,5.53,,,,,
744,06/18/2025 04:34:00,5.49,,,,,
745,06/18/2025 04:35:00,5.49,,,,,
746,06/18/2025 04:36:00,5.40,,,,,
747,06/18/2025 04:37:00,5.45,,,,,
748,06/18/2025 04:38:00,5.49,,,,,
749,06/18/2025 04:39:00,5.53,,,,,
750,06/18/2025 04:40:00,5.62,,,,,
751,06/18/2025 04:41:00,5.70,,,,,
752,06/18/2025 04:42:00,5.83,,,,,
753,06/18/2025 04:43:00,5.92,,,,,
754,06/18/2025 04:44:00,6.05,,,,,
755,06/18/2025 04:45:00,6.17,,,,,
756,06/18/2025 04:46:00,6.17,,,,,
757,06/18/2025 04:47:00,6.30,,,,,
758,06/18/2025 04:48:00,6.30,,,,,
759,06/18/2025 04:49:00,6.30,,,,,
760,06/18/2025 04:50:00,6.39,,,,,
761,06/18/2025 04:51:00,6.39,,,,,
762,06/18/2025 04:52:00,6.30,,,,,
763,06/18/2025 04:53:00,6.26,,,,,
764,06/18/2025 04:54:00,6.30,,,,,
765,06/18/2025 04:55:00,6.30,,,,,
766,06/18/2025 04:56:00,6.30,,,,,
767,06/18/2025 04:57:00,6.26,,,,,
768,06/18/2025 04:58:00,6.17,,,,,
769,06/18/2025 04:59:00,6.13,,,,,
770,06/18/2025 05:00:00,6.00,,,,,
771,06/18/2025 05:01:00,5.96,,,,,
772,06/18/2025 05:02:00,5.79,,,,,
773,06/18/2025 05:03:00,5.70,,,,,
774,06/18/2025 05:04:00,5.62,,,,,
775,06/18/2025 05:05:00,5.70,,,,,
776,06/18/2025 05:06:00,5.83,,,,,
777,06/18/2025 05:07:00,5.79,,,,,
778,06/18/2025 05:08:00,5.83,,,,,
779,06/18/2025 05:09:00,5.70,,,,,
780,06/18/2025 05:10:00,5.57,,,,,
781,06/18/2025 05:11:00,5.49,,,,,
782,06/18/2025 05:12:00,5.40,,,,,
783,06/18/2025 05:13:00,5.27,,,,,
784,06/18/2025 05:14:00,5.23,,,,,
785,06/18/2025 05:15:00,5.15,,,,,
786,06/18/2025 05:16:00,5.10,,,,,
787,06/18/2025 05:17:00,4.97,,,,,
788,06/18/2025 05:18:00,4.84,,,,,
789,06/18/2025 05:19:00,4.80,,,,,
790,06/18/2025 05:20:00,4.80,,,,,
791,06/18/2025 05:21:00,4.80,,,,,
792,06/18/2025 05:22:00,4.84,,,,,
793,06/18/2025 05:23:00,4.76,,,,,
794,06/18/2025 05:24:00,4.59,,,,,
795,06/18/2025 05:25:00,4.42,,,,,
796,06/18/2025 05:26:00,4.42,,,,,
797,06/18/2025 05:27:00,4.42,,,,,
798,06/18/2025 05:28:00,4.37,,,,,
799,06/18/2025 05:29:00,4.29,,,,,
800,06/18/2025 05:30:00,4.29,,,,,
801,06/18/2025 05:31:00,4.37,,,,,
802,06/18/2025 05:32:00,4.33,,,,,
803,06/18/2025 05:33:00,4.29,,,,,
804,06/18/2025 05:34:00,4.29,,,,,
805,06/18/2025 05:35:00,4.33,,,,,
806,06/18/2025 05:36:00,4.29,,,,,
807,06/18/2025 05:37:00,4.29,,,,,
808,06/18/2025 05:38:00,4.29,,,,,
809,06/18/2025 05:39:00,4.42,,,,,
810,06/18/2025 05:40:00,4.42,,,,,
811,06/18/2025 05:41:00,4.46,,,,,
812,06/18/2025 05:42:00,4.46,,,,,
813,06/18/2025 05:43:00,4.50,,,,,
814,06/18/2025 05:44:00,4.54,,,,,
815,06/18/2025 05:45:00,4.67,,,,,
816,06/18/2025 05:46:00,4.72,,,,,
817,06/18/2025 05:47:00,4.80,,,,,
818,06/18/2025 05:48:00,4.84,,,,,
819,06/18/2025 05:49:00,4.89,,,,,
820,06/18/2025 05:50:00,4.97,,,,,
821,06/18/2025 05:51:00,5.06,,,,,
822,06/18/2025 05:52:00,5.19,,,,,
823,06/18/2025 05:53:00,5.23,,,,,
824,06/18/2025 05:54:00,5.32,,,,,
825,06/18/2025 05:55:00,5.36,,,,,
826,06/18/2025 05:56:00,5.40,,,,,
827,06/18/2025 05:57:00,5.40,,,,,
828,06/18/2025 05:58:00,5.49,,,,,
829,06/18/2025 05:59:00,5.49,,,,,
830,06/18/2025 06:00:00,5.49,,,,,
831,06/18/2025 06:01:00,5.53,,,,,
832,06/18/2025 06:02:00,5.53,,,,,
833,06/18/2025 06:03:00,5.57,,,,,
834,06/18/2025 06:04:00,5.57,,,,,
835,06/18/2025 06:05:00,5.53,,,,,
836,06/18/2025 06:06:00,5.57,,,,,
837,06/18/2025 06:07:00,5.66,,,,,
838,06/18/2025 06:08:00,5.70,,,,,
839,06/18/2025 06:09:00,5.79,,,,,
840,06/18/2025 06:10:00,5.87,,,,,
841,06/18/2025 06:11:00,5.96,,,,,
842,06/18/2025 06:12:00,5.96,,,,,
843,06/18/2025 06:13:00,5.96,,,,,
844,06/18/2025 06:14:00,6.05,,,,,
845,06/18/2025 06:15:00,6.09,,,,,
846,06/18/2025 06:16:00,6.13,,,,,
847,06/18/2025 06:17:00,6.05,,,,,
848,06/18/2025 06:18:00,6.09,,,,,
849,06/18/2025 06:19:00,6.09,,,,,
850,06/18/2025 06:20:00,6.05,,,,,
851,06/18/2025 06:21:00,6.09,,,,,
852,06/18/2025 06:22:00,6.05,,,,,
853,06/18/2025 06:23:00,6.09,,,,,
854,06/18/2025 06:24:00,6.05,,,,,
855,06/18/2025 06:25:00,6.13,,,,,
856,06/18/2025 06:26:00,6.17,,,,,
857,06/18/2025 06:27:00,6.22,,,,,
858,06/18/2025 06:28:00,6.26,,,,,
859,06/18/2025 06:29:00,6.30,,,,,
860,06/18/2025 06:30:00,6.26,,,,,
861,06/18/2025 06:31:00,6.30,,,,,
862,06/18/2025 06:32:00,6.30,,,,,
863,06/18/2025 06:33:00,6.35,,,,,
864,06/18/2025 06:34:00,6.39,,,,,
865,06/18/2025 06:35:00,6.39,,,,,
866,06/18/2025 06:36:00,6.35,,,,,
867,06/18/2025 06:37:00,6.30,,,,,
868,06/18/2025 06:38:00,6.26,,,,,
869,06/18/2025 06:39:00,6.30,,,,,
870,06/18/2025 06:40:00,6.26,,,,,
871,06/18/2025 06:41:00,6.17,,,,,
872,06/18/2025 06:42:00,6.26,,,,,
873,06/18/2025 06:43:00,6.26,,,,,
874,06/18/2025 06:44:00,6.13,,,,,
875,06/18/2025 06:45:00,6.09,,,,,
876,06/18/2025 06:46:00,6.05,,,,,
877,06/18/2025 06:47:00,6.13,,,,,
878,06/18/2025 06:48:00,6.09,,,,,
879,06/18/2025 06:49:00,6.05,,,,,
880,06/18/2025 06:50:00,6.09,,,,,
881,06/18/2025 06:51:00,6.09,,,,,
882,06/18/2025 06:52:00,6.09,,,,,
883,06/18/2025 06:53:00,6.09,,,,,
884,06/18/2025 06:54:00,6.09,,,,,
885,06/18/2025 06:55:00,6.13,,,,,
886,06/18/2025 06:56:00,6.22,,,,,
887,06/18/2025 06:57:00,6.26,,,,,
888,06/18/2025 06:58:00,6.26,,,,,
889,06/18/2025 06:59:00,6.26,,,,,
890,06/18/2025 07:00:00,6.26,,,,,
891,06/18/2025 07:01:00,6.30,,,,,
892,06/18/2025 07:02:00,6.22,,,,,
893,06/18/2025 07:03:00,6.22,,,,,
894,06/18/2025 07:04:00,6.09,,,,,
895,06/18/2025 07:05:00,6.00,,,,,
896,06/18/2025 07:06:00,5.96,,,,,
897,06/18/2025 07:07:00,6.00,,,,,
898,06/18/2025 07:08:00,6.05,,,,,
899,06/18/2025 07:09:00,6.09,,,,,
900,06/18/2025 07:10:00,6.09,,,,,
901,06/18/2025 07:11:00,6.17,,,,,
902,06/18/2025 07:12:00,6.26,,,,,
903,06/18/2025 07:13:00,6.35,,,,,
904,06/18/2025 07:14:00,6.48,,,,,
905,06/18/2025 07:15:00,6.56,,,,,
906,06/18/2025 07:16:00,6.73,,,,,
907,06/18/2025 07:17:00,6.82,,,,,
908,06/18/2025 07:18:00,6.90,,,,,
909,06/18/2025 07:19:00,6.90,,,,,
910,06/18/2025 07:20:00,6.99,,,,,
911,06/18/2025 07:21:00,6.95,,,,,
912,06/18/2025 07:22:00,6.95,,,,,
913,06/18/2025 07:23:00,6.95,,,,,
914,06/18/2025 07:24:00,6.95,,,,,
915,06/18/2025 07:25:00,6.90,,,,,
916,06/18/2025 07:26:00,6.86,,,,,
917,06/18/2025 07:27:00,6.78,,,,,
918,06/18/2025 07:28:00,6.69,,,,,
919,06/18/2025 07:29:00,6.69,,,,,
920,06/18/2025 07:30:00,6.78,,,,,
921,06/18/2025 07:31:00,6.78,,,,,
922,06/18/2025 07:32:00,6.82,,,,,
923,06/18/2025 07:33:00,6.86,,,,,
924,06/18/2025 07:34:00,6.95,,,,,
925,06/18/2025 07:35:00,6.99,,,,,
926,06/18/2025 07:36:00,7.03,,,,,
927,06/18/2025 07:37:00,7.03,,,,,
928,06/18/2025 07:38:00,7.12,,,,,
929,06/18/2025 07:39:00,7.12,,,,,
930,06/18/2025 07:40:00,7.16,,,,,
931,06/18/2025 07:41:00,7.16,,,,,
932,06/18/2025 07:42:00,7.16,,,,,
933,06/18/2025 07:43:00,7.20,,,,,
934,06/18/2025 07:44:00,7.16,,,,,
935,06/18/2025 07:45:00,7.16,,,,,
936,06/18/2025 07:46:00,7.16,,,,,
937,06/18/2025 07:47:00,7.08,,,,,
938,06/18/2025 07:48:00,7.08,,,,,
939,06/18/2025 07:49:00,7.12,,,,,
940,06/18/2025 07:50:00,7.20,,,,,
941,06/18/2025 07:51:00,7.16,,,,,
942,06/18/2025 07:52:00,7.12,,,,,
943,06/18/2025 07:53:00,7.12,,,,,
944,06/18/2025 07:54:00,7.08,,,,,
945,06/18/2025 07:55:00,7.08,,,,,
946,06/18/2025 07:56:00,7.12,,,,,
947,06/18/2025 07:57:00,7.16,,,,,
948,06/18/2025 07:58:00,7.08,,,,,
949,06/18/2025 07:59:00,6.99,,,,,
950,06/18/2025 08:00:00,6.99,,,,,
951,06/18/2025 08:01:00,6.95,,,,,
952,06/18/2025 08:02:00,7.03,,,,,
953,06/18/2025 08:03:00,6.95,,,,,
954,06/18/2025 08:04:00,6.99,,,,,
955,06/18/2025 08:05:00,6.99,,,,,
956,06/18/2025 08:06:00,7.08,,,,,
957,06/18/2025 08:07:00,7.03,,,,,
958,06/18/2025 08:08:00,7.03,,,,,
959,06/18/2025 08:09:00,7.03,,,,,
960,06/18/2025 08:10:00,7.08,,,,,
961,06/18/2025 08:11:00,7.08,,,,,
962,06/18/2025 08:12:00,7.12,,,,,
963,06/18/2025 08:13:00,7.16,,,,,
964,06/18/2025 08:14:00,7.20,,,,,
965,06/18/2025 08:15:00,7.20,,,,,
966,06/18/2025 08:16:00,7.29,,,,,
967,06/18/2025 08:17:00,7.29,,,,,
968,06/18/2025 08:18:00,7.38,,,,,
969,06/18/2025 08:19:00,7.50,,,,,
970,06/18/2025 08:20:00,7.55,,,,,
971,06/18/2025 08:21:00,7.63,,,,,
972,06/18/2025 08:22:00,7.59,,,,,
973,06/18/2025 08:23:00,7.68,,,,,
974,06/18/2025 08:24:00,7.68,,,,,
975,06/18/2025 08:25:00,7.55,,,,,
976,06/18/2025 08:26:00,7.55,,,,,
977,06/18/2025 08:27:00,7.46,,,,,
978,06/18/2025 08:28:00,7.38,,,,,
979,06/18/2025 08:29:00,7.42,,,,,
980,06/18/2025 08:30:00,7.46,,,,,
981,06/18/2025 08:31:00,7.55,,,,,
982,06/18/2025 08:32:00,7.55,,,,,
983,06/18/2025 08:33:00,7.63,,,,,
984,06/18/2025 08:34:00,7.63,,,,,
985,06/18/2025 08:35:00,7.72,,,,,
986,06/18/2025 08:36:00,7.72,,,,,
987,06/18/2025 08:37:00,7.81,,,,,
988,06/18/2025 08:38:00,7.85,,,,,
989,06/18/2025 08:39:00,7.89,,,,,
990,06/18/2025 08:40:00,7.93,,,,,
991,06/18/2025 08:41:00,7.85,,,,,
992,06/18/2025 08:42:00,7.89,,,,,
993,06/18/2025 08:43:00,7.89,,,,,
994,06/18/2025 08:44:00,7.98,,,,,
995,06/18/2025 08:45:00,8.06,,,,,
996,06/18/2025 08:46:00,8.11,,,,,
997,06/18/2025 08:47:00,8.23,,,,,
998,06/18/2025 08:48:00,8.36,,,,,
999,06/18/2025 08:49:00,8.36,,,,,
1000,06/18/2025 08:50:00,8.36,,,,,
1001,06/18/2025 08:51:00,8.36,,,,,
1002,06/18/2025 08:52:00,8.41,,,,,
1003,06/18/2025 08:53:00,8.41,,,,,
1004,06/18/2025 08:54:00,8.41,,,,,
1005,06/18/2025 08:55:00,8.49,,,,,
1006,06/18/2025 08:56:00,8.49,,,,,
1007,06/18/2025 08:57:00,8.45,,,,,
1008,06/18/2025 08:58:00,8.49,,,,,
1009,06/18/2025 08:59:00,8.49,,,,,
1010,06/18/2025 09:00:00,8.49,,,,,
1011,06/18/2025 09:01:00,8.49,,,,,
1012,06/18/2025 09:02:00,8.49,,,,,
1013,06/18/2025 09:03:00,8.53,,,,,
1014,06/18/2025 09:04:00,8.41,,,,,
1015,06/18/2025 09:05:00,8.36,,,,,
1016,06/18/2025 09:06:00,8.36,,,,,
1017,06/18/2025 09:07:00,8.36,,,,,
1018,06/18/2025 09:08:00,8.32,,,,,
1019,06/18/2025 09:09:00,8.23,,,,,
1020,06/18/2025 09:10:00,8.15,,,,,
1021,06/18/2025 09:11:00,8.15,,,,,
1022,06/18/2025 09:12:00,8.28,,,,,
1023,06/18/2025 09:13:00,8.23,,,,,
1024,06/18/2025 09:14:00,8.23,,,,,
1025,06/18/2025 09:15:00,8.28,,,,,
1026,06/18/2025 09:16:00,8.19,,,,,
1027,06/18/2025 09:17:00,8.28,,,,,
1028,06/18/2025 09:18:00,8.32,,,,,
1029,06/18/2025 09:19:00,8.45,,,,,
1030,06/18/2025 09:20:00,8.62,,,,,
1031,06/18/2025 09:21:00,8.71,,,,,
1032,06/18/2025 09:22:00,8.96,,,,,
1033,06/18/2025 09:23:00,9.35,,,,,
1034,06/18/2025 09:24:00,9.65,,,,,
1035,06/18/2025 09:25:00,9.78,,,,,
1036,06/18/2025 09:26:00,9.99,,,,,
1037,06/18/2025 09:27:00,10.12,,,,,
1038,06/18/2025 09:28:00,10.38,,,,,
1039,06/18/2025 09:29:00,10.51,,,,,
1040,06/18/2025 09:30:00,10.89,,,,,
1041,06/18/2025 09:31:00,11.15,,,,,
1042,06/18/2025 09:32:00,11.32,,,,,
1043,06/18/2025 09:33:00,11.49,,,,,
1044,06/18/2025 09:34:00,11.54,,,,,
1045,06/18/2025 09:35:00,11.62,,,,,
1046,06/18/2025 09:36:00,11.67,,,,,
1047,06/18/2025 09:37:00,11.58,,,,,
1048,06/18/2025 09:38:00,11.45,,,,,
1049,06/18/2025 09:39:00,11.75,,,,,
1050,06/18/2025 09:40:00,12.48,,,,,
1051,06/18/2025 09:41:00,13.38,,,,,
1052,06/18/2025 09:42:00,14.11,,,,,
1053,06/18/2025 09:43:00,14.75,,,,,
1054,06/18/2025 09:44:00,15.40,,,,,
1055,06/18/2025 09:45:00,16.08,,,,,
1056,06/18/2025 09:46:00,16.51,,,,,
1057,06/18/2025 09:47:00,16.86,,,,,
1058,06/18/2025 09:48:00,16.99,,,,,
1059,06/18/2025 09:49:00,17.41,,,,,
1060,06/18/2025 09:50:00,17.67,,,,,
1061,06/18/2025 09:51:00,17.46,,,,,
1062,06/18/2025 09:52:00,17.11,,,,,
1063,06/18/2025 09:53:00,16.90,,,,,
1064,06/18/2025 09:54:00,16.39,,,,,
1065,06/18/2025 09:55:00,15.74,,,,,
1066,06/18/2025 09:56:00,14.93,,,,,
1067,06/18/2025 09:57:00,14.33,,,,,
1068,06/18/2025 09:58:00,13.68,,,,,
1069,06/18/2025 09:59:00,13.17,,,,,
1070,06/18/2025 10:00:00,12.65,,,,,
1071,06/18/2025 10:01:00,12.10,,,,,
1072,06/18/2025 10:02:00,11.67,,,,,
1073,06/18/2025 10:03:00,11.37,,,,,
1074,06/18/2025 10:04:00,11.24,,,,,
1075,06/18/2025 10:05:00,11.11,,,,,
1076,06/18/2025 10:06:00,10.94,,,,,
1077,06/18/2025 10:07:00,10.89,,,,,
1078,06/18/2025 10:08:00,11.02,,,,,
1079,06/18/2025 10:09:00,11.24,,,,,
1080,06/18/2025 10:10:00,11.28,,,,,
1081,06/18/2025 10:11:00,11.24,,,,,
1082,06/18/2025 10:12:00,11.11,,,,,
1083,06/18/2025 10:13:00,11.02,,,,,
1084,06/18/2025 10:14:00,11.02,,,,,
1085,06/18/2025 10:15:00,10.94,,,,,
1086,06/18/2025 10:16:00,10.77,,,,,
1087,06/18/2025 10:17:00,10.64,,,,,
1088,06/18/2025 10:18:00,10.81,,,,,
1089,06/18/2025 10:19:00,10.89,,,,,
1090,06/18/2025 10:20:00,11.07,,,,,
1091,06/18/2025 10:21:00,11.37,,,,,
1092,06/18/2025 10:22:00,11.88,,,,,
1093,06/18/2025 10:23:00,12.18,,,,,
1094,06/18/2025 10:24:00,12.65,,,,,
1095,06/18/2025 10:25:00,13.17,,,,,
1096,06/18/2025 10:26:00,13.90,,,,,
1097,06/18/2025 10:27:00,14.71,,,,,
1098,06/18/2025 10:28:00,15.40,,,,,
1099,06/18/2025 10:29:00,15.66,,,,,
1100,06/18/2025 10:30:00,15.70,,,,,
1101,06/18/2025 10:31:00,15.66,,,,,
1102,06/18/2025 10:32:00,15.87,,,,,
1103,06/18/2025 10:33:00,16.17,,,,,
1104,06/18/2025 10:34:00,16.21,,,,,
1105,06/18/2025 10:35:00,16.47,,,,,
1106,06/18/2025 10:36:00,16.69,,,,,
1107,06/18/2025 10:37:00,16.47,,,,,
1108,06/18/2025 10:38:00,16.17,,,,,
1109,06/18/2025 10:39:00,16.21,,,,,
1110,06/18/2025 10:40:00,16.26,,,,,
1111,06/18/2025 10:41:00,16.21,,,,,
1112,06/18/2025 10:42:00,16.00,,,,,
1113,06/18/2025 10:43:00,15.74,,,,,
1114,06/18/2025 10:44:00,15.48,,,,,
1115,06/18/2025 10:45:00,15.31,,,,,
1116,06/18/2025 10:46:00,15.18,,,,,
1117,06/18/2025 10:47:00,14.80,,,,,
1118,06/18/2025 10:48:00,14.45,,,,,
1119,06/18/2025 10:49:00,14.15,,,,,
1120,06/18/2025 10:50:00,13.94,,,,,
1121,06/18/2025 10:51:00,13.73,,,,,
1122,06/18/2025 10:52:00,13.21,,,,,
1123,06/18/2025 10:53:00,12.57,,,,,
1124,06/18/2025 10:54:00,11.79,,,,,
1125,06/18/2025 10:55:00,11.24,,,,,
1126,06/18/2025 10:56:00,10.68,,,,,
1127,06/18/2025 10:57:00,10.29,,,,,
1128,06/18/2025 10:58:00,9.78,,,,,
1129,06/18/2025 10:59:00,9.31,,,,,
1130,06/18/2025 11:00:00,9.14,,,,,
1131,06/18/2025 11:01:00,9.14,,,,,
1132,06/18/2025 11:02:00,9.31,,,,,
1133,06/18/2025 11:03:00,9.69,,,,,
1134,06/18/2025 11:04:00,9.82,,,,,
1135,06/18/2025 11:05:00,10.16,,,,,
1136,06/18/2025 11:06:00,10.34,,,,,
1137,06/18/2025 11:07:00,10.46,,,,,
1138,06/18/2025 11:08:00,10.55,,,,,
1139,06/18/2025 11:09:00,10.59,,,,,
1140,06/18/2025 11:10:00,10.77,,,,,
1141,06/18/2025 11:11:00,10.94,,,,,
1142,06/18/2025 11:12:00,11.02,,,,,
1143,06/18/2025 11:13:00,10.68,,,,,
1144,06/18/2025 11:14:00,10.68,,,,,
1145,06/18/2025 11:15:00,10.81,,,,,
1146,06/18/2025 11:16:00,10.89,,,,,
1147,06/18/2025 11:17:00,10.94,,,,,
1148,06/18/2025 11:18:00,11.02,,,,,
1149,06/18/2025 11:19:00,10.89,,,,,
1150,06/18/2025 11:20:00,10.98,,,,,
1151,06/18/2025 11:21:00,10.98,,,,,
1152,06/18/2025 11:22:00,10.98,,,,,
1153,06/18/2025 11:23:00,11.19,,,,,
1154,06/18/2025 11:24:00,11.41,,,,,
