"Plot Title: D01 2m"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22133646, SEN S/N: 22133646)","Host Connected (LGR S/N: 22133646, SEN S/N: 22133646)","Button Down (LGR S/N: 22133646, SEN S/N: 22133646)","Button Up (LGR S/N: 22133646, SEN S/N: 22133646)","End Of File (LGR S/N: 22133646, SEN S/N: 22133646)"
546,06/22/25 02:22:00 AM,37.40,,,,
547,06/22/25 02:23:00 AM,37.25,,,,
548,06/22/25 02:24:00 AM,37.25,,,,
549,06/22/25 02:25:00 AM,37.40,,,,
550,06/22/25 02:26:00 AM,37.48,,,,
551,06/22/25 02:27:00 AM,37.55,,,,
552,06/22/25 02:28:00 AM,37.63,,,,
553,06/22/25 02:29:00 AM,37.79,,,,
554,06/22/25 02:30:00 AM,37.63,,,,
555,06/22/25 02:31:00 AM,37.40,,,,
556,06/22/25 02:32:00 AM,37.09,,,,
557,06/22/25 02:33:00 AM,36.94,,,,
558,06/22/25 02:34:00 AM,36.86,,,,
559,06/22/25 02:35:00 AM,36.71,,,,
560,06/22/25 02:36:00 AM,36.47,,,,
561,06/22/25 02:37:00 AM,36.63,,,,
562,06/22/25 02:38:00 AM,36.63,,,,
563,06/22/25 02:39:00 AM,36.78,,,,
564,06/22/25 02:40:00 AM,36.86,,,,
565,06/22/25 02:41:00 AM,36.94,,,,
566,06/22/25 02:42:00 AM,37.01,,,,
567,06/22/25 02:43:00 AM,37.09,,,,
568,06/22/25 02:44:00 AM,37.09,,,,
569,06/22/25 02:45:00 AM,37.17,,,,
570,06/22/25 02:46:00 AM,37.25,,,,
571,06/22/25 02:47:00 AM,37.40,,,,
572,06/22/25 02:48:00 AM,37.40,,,,
573,06/22/25 02:49:00 AM,37.48,,,,
574,06/22/25 02:50:00 AM,37.40,,,,
575,06/22/25 02:51:00 AM,37.32,,,,
576,06/22/25 02:52:00 AM,37.25,,,,
577,06/22/25 02:53:00 AM,37.17,,,,
578,06/22/25 02:54:00 AM,37.09,,,,
579,06/22/25 02:55:00 AM,36.94,,,,
580,06/22/25 02:56:00 AM,37.25,,,,
581,06/22/25 02:57:00 AM,37.25,,,,
582,06/22/25 02:58:00 AM,37.32,,,,
583,06/22/25 02:59:00 AM,37.55,,,,
584,06/22/25 03:00:00 AM,37.71,,,,
585,06/22/25 03:01:00 AM,37.79,,,,
586,06/22/25 03:02:00 AM,37.86,,,,
587,06/22/25 03:03:00 AM,37.79,,,,
588,06/22/25 03:04:00 AM,37.86,,,,
589,06/22/25 03:05:00 AM,37.63,,,,
590,06/22/25 03:06:00 AM,37.40,,,,
591,06/22/25 03:07:00 AM,37.17,,,,
592,06/22/25 03:08:00 AM,37.09,,,,
593,06/22/25 03:09:00 AM,36.94,,,,
594,06/22/25 03:10:00 AM,36.86,,,,
595,06/22/25 03:11:00 AM,36.86,,,,
596,06/22/25 03:12:00 AM,36.71,,,,
597,06/22/25 03:13:00 AM,36.63,,,,
598,06/22/25 03:14:00 AM,36.63,,,,
599,06/22/25 03:15:00 AM,36.63,,,,
600,06/22/25 03:16:00 AM,36.55,,,,
601,06/22/25 03:17:00 AM,36.47,,,,
602,06/22/25 03:18:00 AM,36.55,,,,
603,06/22/25 03:19:00 AM,36.71,,,,
604,06/22/25 03:20:00 AM,36.63,,,,
605,06/22/25 03:21:00 AM,36.63,,,,
606,06/22/25 03:22:00 AM,36.47,,,,
607,06/22/25 03:23:00 AM,36.40,,,,
608,06/22/25 03:24:00 AM,36.16,,,,
609,06/22/25 03:25:00 AM,35.86,,,,
610,06/22/25 03:26:00 AM,35.70,,,,
611,06/22/25 03:27:00 AM,35.70,,,,
612,06/22/25 03:28:00 AM,35.86,,,,
613,06/22/25 03:29:00 AM,35.93,,,,
614,06/22/25 03:30:00 AM,36.01,,,,
615,06/22/25 03:31:00 AM,36.09,,,,
616,06/22/25 03:32:00 AM,36.63,,,,
617,06/22/25 03:33:00 AM,36.63,,,,
618,06/22/25 03:34:00 AM,36.94,,,,
619,06/22/25 03:35:00 AM,37.32,,,,
620,06/22/25 03:36:00 AM,37.32,,,,
621,06/22/25 03:37:00 AM,37.01,,,,
622,06/22/25 03:38:00 AM,36.71,,,,
623,06/22/25 03:39:00 AM,36.71,,,,
624,06/22/25 03:40:00 AM,36.63,,,,
625,06/22/25 03:41:00 AM,36.32,,,,
626,06/22/25 03:42:00 AM,36.32,,,,
627,06/22/25 03:43:00 AM,36.16,,,,
628,06/22/25 03:44:00 AM,36.09,,,,
629,06/22/25 03:45:00 AM,36.09,,,,
630,06/22/25 03:46:00 AM,36.16,,,,
631,06/22/25 03:47:00 AM,36.09,,,,
632,06/22/25 03:48:00 AM,36.24,,,,
633,06/22/25 03:49:00 AM,36.24,,,,
634,06/22/25 03:50:00 AM,36.24,,,,
635,06/22/25 03:51:00 AM,36.55,,,,
636,06/22/25 03:52:00 AM,36.40,,,,
637,06/22/25 03:53:00 AM,36.24,,,,
638,06/22/25 03:54:00 AM,36.24,,,,
639,06/22/25 03:55:00 AM,36.47,,,,
640,06/22/25 03:56:00 AM,36.71,,,,
641,06/22/25 03:57:00 AM,36.86,,,,
642,06/22/25 03:58:00 AM,36.86,,,,
643,06/22/25 03:59:00 AM,36.94,,,,
644,06/22/25 04:00:00 AM,36.94,,,,
645,06/22/25 04:01:00 AM,37.01,,,,
646,06/22/25 04:02:00 AM,37.17,,,,
647,06/22/25 04:03:00 AM,37.09,,,,
648,06/22/25 04:04:00 AM,37.09,,,,
649,06/22/25 04:05:00 AM,37.01,,,,
650,06/22/25 04:06:00 AM,36.71,,,,
651,06/22/25 04:07:00 AM,36.47,,,,
652,06/22/25 04:08:00 AM,36.32,,,,
653,06/22/25 04:09:00 AM,36.09,,,,
654,06/22/25 04:10:00 AM,36.01,,,,
655,06/22/25 04:11:00 AM,35.93,,,,
656,06/22/25 04:12:00 AM,35.86,,,,
657,06/22/25 04:13:00 AM,35.86,,,,
658,06/22/25 04:14:00 AM,35.86,,,,
659,06/22/25 04:15:00 AM,35.86,,,,
660,06/22/25 04:16:00 AM,36.01,,,,
661,06/22/25 04:17:00 AM,35.93,,,,
662,06/22/25 04:18:00 AM,35.86,,,,
663,06/22/25 04:19:00 AM,36.01,,,,
664,06/22/25 04:20:00 AM,36.32,,,,
665,06/22/25 04:21:00 AM,36.47,,,,
666,06/22/25 04:22:00 AM,36.55,,,,
667,06/22/25 04:23:00 AM,36.63,,,,
668,06/22/25 04:24:00 AM,36.55,,,,
669,06/22/25 04:25:00 AM,36.47,,,,
670,06/22/25 04:26:00 AM,36.40,,,,
671,06/22/25 04:27:00 AM,36.40,,,,
672,06/22/25 04:28:00 AM,36.47,,,,
673,06/22/25 04:29:00 AM,36.47,,,,
674,06/22/25 04:30:00 AM,36.24,,,,
675,06/22/25 04:31:00 AM,36.24,,,,
676,06/22/25 04:32:00 AM,36.01,,,,
677,06/22/25 04:33:00 AM,35.70,,,,
678,06/22/25 04:34:00 AM,35.47,,,,
679,06/22/25 04:35:00 AM,35.39,,,,
680,06/22/25 04:36:00 AM,35.08,,,,
681,06/22/25 04:37:00 AM,34.93,,,,
682,06/22/25 04:38:00 AM,34.77,,,,
683,06/22/25 04:39:00 AM,34.85,,,,
684,06/22/25 04:40:00 AM,35.01,,,,
685,06/22/25 04:41:00 AM,35.16,,,,
686,06/22/25 04:42:00 AM,35.55,,,,
687,06/22/25 04:43:00 AM,35.86,,,,
688,06/22/25 04:44:00 AM,36.16,,,,
689,06/22/25 04:45:00 AM,36.47,,,,
690,06/22/25 04:46:00 AM,36.47,,,,
691,06/22/25 04:47:00 AM,36.63,,,,
692,06/22/25 04:48:00 AM,36.71,,,,
693,06/22/25 04:49:00 AM,36.71,,,,
694,06/22/25 04:50:00 AM,36.94,,,,
695,06/22/25 04:51:00 AM,37.09,,,,
696,06/22/25 04:52:00 AM,37.25,,,,
697,06/22/25 04:53:00 AM,37.48,,,,
698,06/22/25 04:54:00 AM,37.63,,,,
699,06/22/25 04:55:00 AM,37.63,,,,
700,06/22/25 04:56:00 AM,37.79,,,,
701,06/22/25 04:57:00 AM,37.71,,,,
702,06/22/25 04:58:00 AM,37.71,,,,
703,06/22/25 04:59:00 AM,37.79,,,,
704,06/22/25 05:00:00 AM,37.79,,,,
705,06/22/25 05:01:00 AM,37.71,,,,
706,06/22/25 05:02:00 AM,37.71,,,,
707,06/22/25 05:03:00 AM,37.94,,,,
708,06/22/25 05:04:00 AM,38.17,,,,
709,06/22/25 05:05:00 AM,38.17,,,,
710,06/22/25 05:06:00 AM,38.25,,,,
711,06/22/25 05:07:00 AM,38.48,,,,
712,06/22/25 05:08:00 AM,38.33,,,,
713,06/22/25 05:09:00 AM,38.25,,,,
714,06/22/25 05:10:00 AM,38.17,,,,
715,06/22/25 05:11:00 AM,38.10,,,,
716,06/22/25 05:12:00 AM,38.17,,,,
717,06/22/25 05:13:00 AM,38.10,,,,
718,06/22/25 05:14:00 AM,38.17,,,,
719,06/22/25 05:15:00 AM,38.25,,,,
720,06/22/25 05:16:00 AM,38.17,,,,
721,06/22/25 05:17:00 AM,38.17,,,,
722,06/22/25 05:18:00 AM,38.40,,,,
723,06/22/25 05:19:00 AM,38.56,,,,
724,06/22/25 05:20:00 AM,38.87,,,,
725,06/22/25 05:21:00 AM,39.18,,,,
726,06/22/25 05:22:00 AM,39.41,,,,
727,06/22/25 05:23:00 AM,39.64,,,,
728,06/22/25 05:24:00 AM,39.79,,,,
729,06/22/25 05:25:00 AM,39.79,,,,
730,06/22/25 05:26:00 AM,39.79,,,,
731,06/22/25 05:27:00 AM,39.72,,,,
732,06/22/25 05:28:00 AM,39.64,,,,
733,06/22/25 05:29:00 AM,39.72,,,,
734,06/22/25 05:30:00 AM,39.87,,,,
735,06/22/25 05:31:00 AM,39.87,,,,
736,06/22/25 05:32:00 AM,39.87,,,,
737,06/22/25 05:33:00 AM,39.56,,,,
738,06/22/25 05:34:00 AM,39.56,,,,
739,06/22/25 05:35:00 AM,39.56,,,,
740,06/22/25 05:36:00 AM,39.56,,,,
741,06/22/25 05:37:00 AM,39.79,,,,
742,06/22/25 05:38:00 AM,39.79,,,,
743,06/22/25 05:39:00 AM,39.79,,,,
744,06/22/25 05:40:00 AM,39.87,,,,
745,06/22/25 05:41:00 AM,39.41,,,,
746,06/22/25 05:42:00 AM,39.18,,,,
747,06/22/25 05:43:00 AM,38.79,,,,
748,06/22/25 05:44:00 AM,38.71,,,,
749,06/22/25 05:45:00 AM,38.56,,,,
750,06/22/25 05:46:00 AM,38.64,,,,
751,06/22/25 05:47:00 AM,38.64,,,,
752,06/22/25 05:48:00 AM,38.48,,,,
753,06/22/25 05:49:00 AM,38.79,,,,
754,06/22/25 05:50:00 AM,38.94,,,,
755,06/22/25 05:51:00 AM,39.02,,,,
756,06/22/25 05:52:00 AM,39.10,,,,
757,06/22/25 05:53:00 AM,39.25,,,,
758,06/22/25 05:54:00 AM,39.49,,,,
759,06/22/25 05:55:00 AM,39.49,,,,
760,06/22/25 05:56:00 AM,39.33,,,,
761,06/22/25 05:57:00 AM,38.94,,,,
762,06/22/25 05:58:00 AM,38.94,,,,
763,06/22/25 05:59:00 AM,38.79,,,,
764,06/22/25 06:00:00 AM,38.40,,,,
765,06/22/25 06:01:00 AM,38.25,,,,
766,06/22/25 06:02:00 AM,38.17,,,,
767,06/22/25 06:03:00 AM,38.17,,,,
768,06/22/25 06:04:00 AM,38.33,,,,
769,06/22/25 06:05:00 AM,38.56,,,,
770,06/22/25 06:06:00 AM,38.71,,,,
771,06/22/25 06:07:00 AM,38.79,,,,
772,06/22/25 06:08:00 AM,38.79,,,,
773,06/22/25 06:09:00 AM,38.87,,,,
774,06/22/25 06:10:00 AM,39.10,,,,
775,06/22/25 06:11:00 AM,39.25,,,,
776,06/22/25 06:12:00 AM,39.56,,,,
777,06/22/25 06:13:00 AM,39.64,,,,
778,06/22/25 06:14:00 AM,39.87,,,,
779,06/22/25 06:15:00 AM,39.79,,,,
780,06/22/25 06:16:00 AM,39.95,,,,
781,06/22/25 06:17:00 AM,39.95,,,,
782,06/22/25 06:18:00 AM,40.10,,,,
783,06/22/25 06:19:00 AM,40.18,,,,
784,06/22/25 06:20:00 AM,40.41,,,,
785,06/22/25 06:21:00 AM,40.57,,,,
786,06/22/25 06:22:00 AM,40.57,,,,
787,06/22/25 06:23:00 AM,40.64,,,,
788,06/22/25 06:24:00 AM,40.80,,,,
789,06/22/25 06:25:00 AM,40.88,,,,
790,06/22/25 06:26:00 AM,40.95,,,,
791,06/22/25 06:27:00 AM,41.11,,,,
792,06/22/25 06:28:00 AM,41.11,,,,
793,06/22/25 06:29:00 AM,41.18,,,,
794,06/22/25 06:30:00 AM,41.03,,,,
795,06/22/25 06:31:00 AM,41.03,,,,
796,06/22/25 06:32:00 AM,41.03,,,,
797,06/22/25 06:33:00 AM,41.03,,,,
798,06/22/25 06:34:00 AM,41.26,,,,
799,06/22/25 06:35:00 AM,41.34,,,,
800,06/22/25 06:36:00 AM,41.49,,,,
801,06/22/25 06:37:00 AM,41.65,,,,
802,06/22/25 06:38:00 AM,41.72,,,,
803,06/22/25 06:39:00 AM,42.11,,,,
804,06/22/25 06:40:00 AM,41.88,,,,
805,06/22/25 06:41:00 AM,41.88,,,,
806,06/22/25 06:42:00 AM,41.65,,,,
807,06/22/25 06:43:00 AM,41.42,,,,
808,06/22/25 06:44:00 AM,41.26,,,,
809,06/22/25 06:45:00 AM,41.26,,,,
810,06/22/25 06:46:00 AM,41.26,,,,
811,06/22/25 06:47:00 AM,41.26,,,,
812,06/22/25 06:48:00 AM,41.34,,,,
813,06/22/25 06:49:00 AM,41.42,,,,
814,06/22/25 06:50:00 AM,41.49,,,,
815,06/22/25 06:51:00 AM,41.42,,,,
816,06/22/25 06:52:00 AM,41.49,,,,
817,06/22/25 06:53:00 AM,41.42,,,,
818,06/22/25 06:54:00 AM,41.57,,,,
819,06/22/25 06:55:00 AM,41.65,,,,
820,06/22/25 06:56:00 AM,41.65,,,,
821,06/22/25 06:57:00 AM,41.49,,,,
822,06/22/25 06:58:00 AM,41.42,,,,
823,06/22/25 06:59:00 AM,41.42,,,,
824,06/22/25 07:00:00 AM,41.42,,,,
825,06/22/25 07:01:00 AM,41.26,,,,
826,06/22/25 07:02:00 AM,41.03,,,,
827,06/22/25 07:03:00 AM,40.80,,,,
828,06/22/25 07:04:00 AM,40.49,,,,
829,06/22/25 07:05:00 AM,40.26,,,,
830,06/22/25 07:06:00 AM,40.10,,,,
831,06/22/25 07:07:00 AM,40.03,,,,
832,06/22/25 07:08:00 AM,39.79,,,,
833,06/22/25 07:09:00 AM,39.64,,,,
834,06/22/25 07:10:00 AM,39.56,,,,
835,06/22/25 07:11:00 AM,39.33,,,,
836,06/22/25 07:12:00 AM,39.25,,,,
837,06/22/25 07:13:00 AM,39.33,,,,
838,06/22/25 07:14:00 AM,39.49,,,,
839,06/22/25 07:15:00 AM,39.41,,,,
840,06/22/25 07:16:00 AM,39.33,,,,
841,06/22/25 07:17:00 AM,39.41,,,,
842,06/22/25 07:18:00 AM,39.49,,,,
843,06/22/25 07:19:00 AM,39.41,,,,
844,06/22/25 07:20:00 AM,39.33,,,,
845,06/22/25 07:21:00 AM,39.41,,,,
846,06/22/25 07:22:00 AM,39.41,,,,
847,06/22/25 07:23:00 AM,39.56,,,,
848,06/22/25 07:24:00 AM,39.56,,,,
849,06/22/25 07:25:00 AM,39.64,,,,
850,06/22/25 07:26:00 AM,39.79,,,,
851,06/22/25 07:27:00 AM,39.72,,,,
852,06/22/25 07:28:00 AM,39.72,,,,
853,06/22/25 07:29:00 AM,39.79,,,,
854,06/22/25 07:30:00 AM,39.72,,,,
855,06/22/25 07:31:00 AM,39.79,,,,
856,06/22/25 07:32:00 AM,39.87,,,,
857,06/22/25 07:33:00 AM,39.87,,,,
858,06/22/25 07:34:00 AM,39.79,,,,
859,06/22/25 07:35:00 AM,39.95,,,,
860,06/22/25 07:36:00 AM,39.95,,,,
861,06/22/25 07:37:00 AM,40.10,,,,
862,06/22/25 07:38:00 AM,40.26,,,,
863,06/22/25 07:39:00 AM,40.41,,,,
864,06/22/25 07:40:00 AM,40.72,,,,
865,06/22/25 07:41:00 AM,40.80,,,,
866,06/22/25 07:42:00 AM,40.95,,,,
867,06/22/25 07:43:00 AM,40.95,,,,
868,06/22/25 07:44:00 AM,40.95,,,,
869,06/22/25 07:45:00 AM,41.03,,,,
870,06/22/25 07:46:00 AM,41.11,,,,
871,06/22/25 07:47:00 AM,41.03,,,,
872,06/22/25 07:48:00 AM,41.03,,,,
873,06/22/25 07:49:00 AM,41.03,,,,
874,06/22/25 07:50:00 AM,41.11,,,,
875,06/22/25 07:51:00 AM,41.11,,,,
876,06/22/25 07:52:00 AM,41.03,,,,
877,06/22/25 07:53:00 AM,41.11,,,,
878,06/22/25 07:54:00 AM,40.95,,,,
879,06/22/25 07:55:00 AM,40.88,,,,
880,06/22/25 07:56:00 AM,40.88,,,,
881,06/22/25 07:57:00 AM,40.64,,,,
882,06/22/25 07:58:00 AM,40.49,,,,
883,06/22/25 07:59:00 AM,40.49,,,,
884,06/22/25 08:00:00 AM,40.57,,,,
885,06/22/25 08:01:00 AM,40.80,,,,
886,06/22/25 08:02:00 AM,41.03,,,,
887,06/22/25 08:03:00 AM,41.18,,,,
888,06/22/25 08:04:00 AM,41.26,,,,
889,06/22/25 08:05:00 AM,41.34,,,,
890,06/22/25 08:06:00 AM,41.18,,,,
891,06/22/25 08:07:00 AM,41.42,,,,
892,06/22/25 08:08:00 AM,41.34,,,,
893,06/22/25 08:09:00 AM,41.57,,,,
894,06/22/25 08:10:00 AM,41.65,,,,
895,06/22/25 08:11:00 AM,41.72,,,,
896,06/22/25 08:12:00 AM,41.80,,,,
897,06/22/25 08:13:00 AM,41.72,,,,
898,06/22/25 08:14:00 AM,41.72,,,,
899,06/22/25 08:15:00 AM,41.72,,,,
900,06/22/25 08:16:00 AM,42.03,,,,
901,06/22/25 08:17:00 AM,42.03,,,,
902,06/22/25 08:18:00 AM,41.96,,,,
903,06/22/25 08:19:00 AM,41.96,,,,
904,06/22/25 08:20:00 AM,41.88,,,,
905,06/22/25 08:21:00 AM,41.88,,,,
906,06/22/25 08:22:00 AM,42.03,,,,
907,06/22/25 08:23:00 AM,42.19,,,,
908,06/22/25 08:24:00 AM,42.57,,,,
909,06/22/25 08:25:00 AM,43.04,,,,
910,06/22/25 08:26:00 AM,43.11,,,,
911,06/22/25 08:27:00 AM,42.81,,,,
912,06/22/25 08:28:00 AM,42.50,,,,
913,06/22/25 08:29:00 AM,42.19,,,,
914,06/22/25 08:30:00 AM,42.19,,,,
915,06/22/25 08:31:00 AM,42.19,,,,
916,06/22/25 08:32:00 AM,42.11,,,,
917,06/22/25 08:33:00 AM,41.96,,,,
918,06/22/25 08:34:00 AM,41.80,,,,
919,06/22/25 08:35:00 AM,41.72,,,,
920,06/22/25 08:36:00 AM,41.65,,,,
921,06/22/25 08:37:00 AM,41.65,,,,
922,06/22/25 08:38:00 AM,41.65,,,,
923,06/22/25 08:39:00 AM,41.88,,,,
924,06/22/25 08:40:00 AM,42.27,,,,
925,06/22/25 08:41:00 AM,42.57,,,,
926,06/22/25 08:42:00 AM,42.73,,,,
927,06/22/25 08:43:00 AM,42.96,,,,
928,06/22/25 08:44:00 AM,43.04,,,,
929,06/22/25 08:45:00 AM,43.11,,,,
930,06/22/25 08:46:00 AM,43.19,,,,
931,06/22/25 08:47:00 AM,43.27,,,,
932,06/22/25 08:48:00 AM,43.35,,,,
933,06/22/25 08:49:00 AM,43.42,,,,
934,06/22/25 08:50:00 AM,43.27,,,,
935,06/22/25 08:51:00 AM,43.04,,,,
936,06/22/25 08:52:00 AM,42.96,,,,
937,06/22/25 08:53:00 AM,42.96,,,,
938,06/22/25 08:54:00 AM,42.73,,,,
939,06/22/25 08:55:00 AM,42.81,,,,
940,06/22/25 08:56:00 AM,42.81,,,,
941,06/22/25 08:57:00 AM,42.81,,,,
942,06/22/25 08:58:00 AM,42.88,,,,
943,06/22/25 08:59:00 AM,42.81,,,,
944,06/22/25 09:00:00 AM,42.81,,,,
945,06/22/25 09:01:00 AM,42.88,,,,
946,06/22/25 09:02:00 AM,42.65,,,,
947,06/22/25 09:03:00 AM,42.57,,,,
948,06/22/25 09:04:00 AM,42.57,,,,
949,06/22/25 09:05:00 AM,42.50,,,,
950,06/22/25 09:06:00 AM,42.27,,,,
951,06/22/25 09:07:00 AM,42.27,,,,
952,06/22/25 09:08:00 AM,42.19,,,,
953,06/22/25 09:09:00 AM,42.03,,,,
954,06/22/25 09:10:00 AM,42.11,,,,
955,06/22/25 09:11:00 AM,42.19,,,,
956,06/22/25 09:12:00 AM,42.57,,,,
957,06/22/25 09:13:00 AM,42.73,,,,
958,06/22/25 09:14:00 AM,42.96,,,,
959,06/22/25 09:15:00 AM,43.04,,,,
960,06/22/25 09:16:00 AM,43.11,,,,
961,06/22/25 09:17:00 AM,43.27,,,,
962,06/22/25 09:18:00 AM,43.42,,,,
963,06/22/25 09:19:00 AM,43.42,,,,
964,06/22/25 09:20:00 AM,43.42,,,,
965,06/22/25 09:21:00 AM,43.50,,,,
966,06/22/25 09:22:00 AM,43.58,,,,
967,06/22/25 09:23:00 AM,43.66,,,,
968,06/22/25 09:24:00 AM,43.73,,,,
969,06/22/25 09:25:00 AM,43.66,,,,
970,06/22/25 09:26:00 AM,43.73,,,,
971,06/22/25 09:27:00 AM,43.66,,,,
972,06/22/25 09:28:00 AM,43.73,,,,
973,06/22/25 09:29:00 AM,43.50,,,,
974,06/22/25 09:30:00 AM,43.42,,,,
975,06/22/25 09:31:00 AM,43.42,,,,
976,06/22/25 09:32:00 AM,43.42,,,,
977,06/22/25 09:33:00 AM,43.42,,,,
978,06/22/25 09:34:00 AM,43.50,,,,
979,06/22/25 09:35:00 AM,43.42,,,,
980,06/22/25 09:36:00 AM,43.35,,,,
981,06/22/25 09:37:00 AM,43.58,,,,
982,06/22/25 09:38:00 AM,43.66,,,,
983,06/22/25 09:39:00 AM,43.73,,,,
984,06/22/25 09:40:00 AM,43.89,,,,
985,06/22/25 09:41:00 AM,44.04,,,,
986,06/22/25 09:42:00 AM,43.96,,,,
987,06/22/25 09:43:00 AM,43.73,,,,
988,06/22/25 09:44:00 AM,43.42,,,,
989,06/22/25 09:45:00 AM,43.19,,,,
990,06/22/25 09:46:00 AM,43.11,,,,
991,06/22/25 09:47:00 AM,43.04,,,,
992,06/22/25 09:48:00 AM,43.04,,,,
993,06/22/25 09:49:00 AM,43.04,,,,
994,06/22/25 09:50:00 AM,43.19,,,,
995,06/22/25 09:51:00 AM,43.19,,,,
996,06/22/25 09:52:00 AM,43.35,,,,
997,06/22/25 09:53:00 AM,43.19,,,,
998,06/22/25 09:54:00 AM,43.04,,,,
999,06/22/25 09:55:00 AM,43.04,,,,
1000,06/22/25 09:56:00 AM,42.88,,,,
1001,06/22/25 09:57:00 AM,43.04,,,,
1002,06/22/25 09:58:00 AM,42.96,,,,
1003,06/22/25 09:59:00 AM,43.50,,,,
1004,06/22/25 10:00:00 AM,43.50,,,,
1005,06/22/25 10:01:00 AM,43.50,,,,
1006,06/22/25 10:02:00 AM,43.50,,,,
1007,06/22/25 10:03:00 AM,43.35,,,,
1008,06/22/25 10:04:00 AM,43.27,,,,
1009,06/22/25 10:05:00 AM,43.19,,,,
1010,06/22/25 10:06:00 AM,43.27,,,,
1011,06/22/25 10:07:00 AM,43.35,,,,
1012,06/22/25 10:08:00 AM,43.42,,,,
1013,06/22/25 10:09:00 AM,43.58,,,,
1014,06/22/25 10:10:00 AM,43.81,,,,
1015,06/22/25 10:11:00 AM,43.96,,,,
1016,06/22/25 10:12:00 AM,43.89,,,,
1017,06/22/25 10:13:00 AM,43.96,,,,
1018,06/22/25 10:14:00 AM,44.04,,,,
1019,06/22/25 10:15:00 AM,44.12,,,,
1020,06/22/25 10:16:00 AM,43.89,,,,
1021,06/22/25 10:17:00 AM,43.58,,,,
1022,06/22/25 10:18:00 AM,43.42,,,,
1023,06/22/25 10:19:00 AM,43.27,,,,
1024,06/22/25 10:20:00 AM,43.42,,,,
1025,06/22/25 10:21:00 AM,43.42,,,,
1026,06/22/25 10:22:00 AM,43.42,,,,
1027,06/22/25 10:23:00 AM,43.42,,,,
1028,06/22/25 10:24:00 AM,43.58,,,,
1029,06/22/25 10:25:00 AM,43.50,,,,
1030,06/22/25 10:26:00 AM,43.35,,,,
1031,06/22/25 10:27:00 AM,43.35,,,,
1032,06/22/25 10:28:00 AM,43.19,,,,
1033,06/22/25 10:29:00 AM,43.11,,,,
1034,06/22/25 10:30:00 AM,43.11,,,,
1035,06/22/25 10:31:00 AM,43.11,,,,
1036,06/22/25 10:32:00 AM,43.35,,,,
1037,06/22/25 10:33:00 AM,43.35,,,,
1038,06/22/25 10:34:00 AM,43.27,,,,
1039,06/22/25 10:35:00 AM,43.19,,,,
1040,06/22/25 10:36:00 AM,43.19,,,,
1041,06/22/25 10:37:00 AM,43.19,,,,
1042,06/22/25 10:38:00 AM,43.11,,,,
1043,06/22/25 10:39:00 AM,43.11,,,,
1044,06/22/25 10:40:00 AM,43.04,,,,
1045,06/22/25 10:41:00 AM,43.11,,,,
1046,06/22/25 10:42:00 AM,43.11,,,,
1047,06/22/25 10:43:00 AM,43.19,,,,
1048,06/22/25 10:44:00 AM,43.19,,,,
1049,06/22/25 10:45:00 AM,43.19,,,,
1050,06/22/25 10:46:00 AM,43.19,,,,
1051,06/22/25 10:47:00 AM,43.11,,,,
1052,06/22/25 10:48:00 AM,43.35,,,,
1053,06/22/25 10:49:00 AM,43.27,,,,
1054,06/22/25 10:50:00 AM,43.19,,,,
1055,06/22/25 10:51:00 AM,42.96,,,,
1056,06/22/25 10:52:00 AM,43.04,,,,
1057,06/22/25 10:53:00 AM,42.96,,,,
1058,06/22/25 10:54:00 AM,43.04,,,,
1059,06/22/25 10:55:00 AM,43.11,,,,
1060,06/22/25 10:56:00 AM,43.27,,,,
1061,06/22/25 10:57:00 AM,43.42,,,,
1062,06/22/25 10:58:00 AM,43.50,,,,
1063,06/22/25 10:59:00 AM,43.73,,,,
1064,06/22/25 11:00:00 AM,43.73,,,,
1065,06/22/25 11:01:00 AM,43.89,,,,
1066,06/22/25 11:02:00 AM,44.12,,,,
1067,06/22/25 11:03:00 AM,44.27,,,,
1068,06/22/25 11:04:00 AM,44.43,,,,
1069,06/22/25 11:05:00 AM,44.50,,,,
1070,06/22/25 11:06:00 AM,44.66,,,,
1071,06/22/25 11:07:00 AM,44.89,,,,
1072,06/22/25 11:08:00 AM,45.12,,,,
1073,06/22/25 11:09:00 AM,45.28,,,,
1074,06/22/25 11:10:00 AM,45.35,,,,
1075,06/22/25 11:11:00 AM,45.35,,,,
1076,06/22/25 11:12:00 AM,45.28,,,,
1077,06/22/25 11:13:00 AM,45.35,,,,
1078,06/22/25 11:14:00 AM,45.35,,,,
1079,06/22/25 11:15:00 AM,45.51,,,,
1080,06/22/25 11:16:00 AM,45.51,,,,
1081,06/22/25 11:17:00 AM,45.51,,,,
1082,06/22/25 11:18:00 AM,45.43,,,,
1083,06/22/25 11:19:00 AM,45.28,,,,
1084,06/22/25 11:20:00 AM,45.12,,,,
1085,06/22/25 11:21:00 AM,44.97,,,,
1086,06/22/25 11:22:00 AM,44.74,,,,
1087,06/22/25 11:23:00 AM,44.43,,,,
1088,06/22/25 11:24:00 AM,44.27,,,,
1089,06/22/25 11:25:00 AM,44.04,,,,
1090,06/22/25 11:26:00 AM,43.89,,,,
1091,06/22/25 11:27:00 AM,43.81,,,,
1092,06/22/25 11:28:00 AM,43.73,,,,
1093,06/22/25 11:29:00 AM,43.42,,,,
