Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir
2015/07/12,nan,nan,nan,nan,nan,87.2,nan,2.1,148
2015/07/13,nan,nan,nan,nan,nan,92.8,nan,2.5,169
2015/07/14,nan,nan,nan,nan,nan,96.3,nan,3.4,114
2015/07/15,nan,nan,nan,nan,nan,98.9,nan,2.6,nan
2015/07/16,nan,nan,nan,nan,nan,99.9,nan,2.6,nan
2015/07/17,nan,nan,nan,nan,nan,100.0,nan,3.0,nan
2015/07/18,nan,nan,nan,nan,nan,100.0,nan,3.1,nan
2015/07/19,nan,nan,nan,nan,nan,93.9,nan,3.4,nan
2015/07/20,nan,nan,nan,nan,nan,82.8,nan,5.4,nan
2015/07/21,nan,nan,nan,nan,nan,71.6,nan,2.3,293
2015/07/22,nan,nan,nan,nan,nan,95.3,nan,1.4,258
2015/07/23,nan,nan,nan,nan,nan,98.1,nan,4.5,129
2015/07/24,nan,nan,nan,nan,nan,93.9,nan,2.0,144
2015/07/25,nan,nan,nan,nan,nan,95.8,nan,1.3,255
2015/07/26,nan,nan,nan,nan,nan,98.7,nan,2.6,224
2015/07/27,nan,nan,nan,nan,nan,92.4,nan,2.9,174
2015/07/28,nan,nan,nan,nan,nan,94.8,nan,3.4,nan
2015/07/29,nan,nan,nan,nan,nan,99.0,nan,2.2,nan
2015/07/30,nan,nan,nan,nan,nan,94.9,nan,2.6,nan
2015/07/31,nan,nan,nan,nan,nan,89.8,nan,2.3,73
2015/08/01,nan,nan,nan,nan,nan,100.0,nan,1.7,nan
2015/08/02,nan,nan,nan,nan,nan,91.0,nan,1.2,234
2015/08/03,nan,nan,nan,nan,nan,80.3,nan,3.7,nan
2015/08/04,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015/08/05,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015/08/06,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015/08/07,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015/08/08,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015/08/09,nan,nan,nan,nan,nan,78.8,nan,2.3,nan
2015/08/10,nan,nan,nan,nan,nan,nan,nan,nan,nan
2015/08/11,nan,nan,nan,nan,nan,96.2,nan,2.6,nan
2015/08/12,nan,nan,nan,nan,nan,98.0,nan,2.2,nan
2015/08/13,nan,nan,nan,nan,nan,80.2,nan,1.4,nan
2015/08/14,nan,nan,nan,nan,nan,59.7,nan,3.0,nan
2015/08/15,nan,nan,nan,nan,nan,55.3,nan,3.6,nan
2015/08/16,nan,nan,nan,nan,nan,97.2,nan,2.2,nan
2015/08/17,nan,nan,nan,nan,nan,100.0,nan,2.7,246
2015/08/18,nan,nan,nan,nan,nan,100.0,nan,6.1,nan
2015/08/19,nan,nan,nan,nan,nan,100.0,nan,3.9,nan
2015/08/20,nan,nan,nan,nan,nan,98.7,nan,1.7,244
2015/08/21,nan,nan,nan,nan,nan,80.9,nan,4.0,nan
2015/08/22,nan,nan,nan,nan,nan,95.5,nan,8.7,nan
2015/08/23,nan,nan,nan,nan,nan,95.4,nan,6.5,nan
2015/08/24,nan,nan,nan,nan,nan,87.1,nan,2.2,nan
2015/08/25,nan,nan,nan,nan,nan,70.9,nan,2.2,36
2015/08/26,nan,nan,nan,nan,nan,67.1,nan,3.1,215
2015/08/27,nan,nan,nan,nan,nan,99.0,nan,4.4,199
2015/08/28,nan,nan,nan,nan,nan,91.2,nan,9.2,nan
2015/08/29,nan,nan,nan,nan,nan,95.0,nan,2.6,nan
2015/08/30,nan,nan,nan,nan,nan,96.5,nan,nan,nan
2015/08/31,nan,nan,nan,nan,nan,97.0,nan,nan,nan
2015/09/01,nan,nan,nan,nan,nan,79.6,nan,8.6,nan
2015/09/02,nan,nan,nan,nan,nan,79.6,nan,7.7,nan
2015/09/03,nan,nan,nan,nan,nan,71.7,nan,7.2,nan
2015/09/04,nan,nan,nan,nan,nan,78.6,nan,3.2,nan
2015/09/05,nan,nan,nan,nan,nan,87.5,nan,2.0,154
2015/09/06,nan,nan,nan,nan,nan,93.8,nan,1.7,87
2015/09/07,nan,nan,nan,nan,nan,95.3,nan,2.8,nan
2015/09/08,nan,nan,nan,nan,nan,80.7,nan,3.1,nan
2015/09/09,nan,nan,nan,nan,nan,85.8,nan,2.5,nan
2015/09/10,nan,nan,nan,nan,nan,89.4,nan,7.0,nan
2015/09/11,nan,nan,nan,nan,nan,99.4,nan,4.3,nan
2015/09/12,nan,nan,nan,nan,nan,100.0,nan,nan,nan
2015/09/13,nan,nan,nan,nan,nan,98.2,nan,nan,nan
2015/09/14,nan,nan,nan,nan,nan,96.0,nan,2.1,172
2015/09/15,nan,nan,nan,nan,nan,91.6,nan,3.2,nan
2015/09/16,nan,nan,nan,nan,nan,89.8,nan,5.2,nan
2015/09/17,nan,nan,nan,nan,nan,96.2,nan,4.6,179
2015/09/18,nan,nan,nan,nan,nan,99.7,nan,3.0,nan
2015/09/19,nan,nan,nan,nan,nan,100.0,nan,2.6,nan
2015/09/20,nan,nan,nan,nan,nan,99.1,nan,1.3,162
2015/09/21,nan,nan,nan,nan,nan,93.6,nan,4.1,135
2015/09/22,nan,nan,nan,nan,nan,84.7,nan,10.8,nan
2015/09/23,nan,nan,nan,nan,nan,81.2,nan,9.8,nan
2015/09/24,nan,nan,nan,nan,nan,88.7,nan,5.0,nan
2015/09/25,nan,nan,nan,nan,nan,99.5,nan,2.4,nan
2015/09/26,nan,nan,nan,nan,nan,100.0,nan,nan,nan
2015/09/27,nan,nan,nan,nan,nan,100.0,nan,nan,nan
2015/09/28,nan,nan,nan,nan,nan,96.9,nan,3.1,117
2015/09/29,nan,nan,nan,nan,nan,93.2,nan,8.1,nan
2015/09/30,nan,nan,nan,nan,nan,98.8,nan,4.3,nan
2015/10/01,nan,nan,nan,nan,nan,91.4,nan,3.1,nan
2015/10/02,nan,nan,nan,nan,nan,40.9,nan,4.0,nan
2015/10/03,nan,nan,nan,nan,nan,60.8,nan,1.4,104
2015/10/04,nan,nan,nan,nan,nan,70.4,nan,3.1,nan
2015/10/05,nan,nan,nan,nan,nan,66.3,nan,9.2,nan
2015/10/06,nan,nan,nan,nan,nan,48.1,nan,3.6,nan
2015/10/07,nan,nan,nan,nan,nan,84.2,nan,4.0,106
2015/10/08,nan,nan,nan,nan,nan,93.0,nan,8.5,nan
2015/10/09,nan,nan,nan,nan,nan,90.5,nan,9.1,nan
2015/10/10,nan,nan,nan,nan,nan,100.0,nan,2.7,nan
2015/10/11,nan,nan,nan,nan,nan,94.0,nan,8.0,nan
2015/10/12,nan,nan,nan,nan,nan,96.9,nan,6.7,nan
2015/10/13,nan,nan,nan,nan,nan,99.4,nan,3.9,nan
2015/10/14,nan,nan,nan,nan,nan,96.1,nan,2.1,nan
2015/10/15,nan,nan,nan,nan,nan,71.3,nan,5.7,nan
2015/10/16,nan,nan,nan,nan,nan,80.1,nan,8.9,nan
2015/10/17,nan,nan,nan,nan,nan,95.0,nan,5.9,172
2015/10/18,nan,nan,nan,nan,nan,96.7,nan,4.4,nan
2015/10/19,nan,nan,nan,nan,nan,100.0,nan,2.3,nan
2015/10/20,nan,nan,nan,nan,nan,96.7,nan,5.2,nan
2015/10/21,nan,nan,nan,nan,nan,96.6,nan,6.0,nan
2015/10/22,nan,nan,nan,nan,nan,98.9,nan,3.8,nan
2015/10/23,nan,nan,nan,nan,nan,100.0,nan,1.6,nan
2015/10/24,nan,nan,nan,nan,nan,84.3,nan,3.1,nan
2015/10/25,nan,nan,nan,nan,nan,47.7,nan,2.7,nan
2015/10/26,nan,nan,nan,nan,nan,45.2,nan,5.5,nan
2015/10/27,nan,nan,nan,nan,nan,42.8,nan,4.2,90
2015/10/28,nan,nan,nan,nan,nan,85.0,nan,5.8,nan
2015/10/29,nan,nan,nan,nan,nan,95.8,nan,2.6,161
2015/10/30,nan,nan,nan,nan,nan,91.2,nan,2.8,80
2015/10/31,nan,nan,nan,nan,nan,84.5,nan,6.6,nan
2015/11/01,nan,nan,nan,nan,nan,75.7,nan,5.0,36
2015/11/02,nan,nan,nan,nan,nan,95.2,nan,1.5,nan
2015/11/03,nan,nan,nan,nan,nan,94.4,nan,4.9,nan
2015/11/04,nan,nan,nan,nan,nan,96.3,nan,2.6,nan
2015/11/05,nan,nan,nan,nan,nan,68.6,nan,4.9,nan
2015/11/06,nan,nan,nan,nan,nan,96.4,nan,6.4,nan
2015/11/07,nan,nan,nan,nan,nan,90.0,nan,7.0,nan
2015/11/08,nan,nan,nan,nan,nan,94.0,nan,1.8,nan
2015/11/09,nan,nan,nan,nan,nan,97.0,nan,4.8,nan
2015/11/10,nan,nan,nan,nan,nan,97.0,nan,2.2,nan
2015/11/11,nan,nan,nan,nan,nan,95.7,nan,2.0,nan
2015/11/12,nan,nan,nan,nan,nan,94.8,nan,9.5,nan
2015/11/13,nan,nan,nan,nan,nan,94.2,nan,8.3,nan
2015/11/14,nan,nan,nan,nan,nan,90.7,nan,5.7,157
2015/11/15,nan,nan,nan,nan,nan,92.2,nan,4.7,nan
2015/11/16,nan,nan,nan,nan,nan,86.3,nan,7.8,nan
2015/11/17,nan,nan,nan,nan,nan,93.4,nan,1.6,254
2015/11/18,nan,nan,nan,nan,nan,93.3,nan,2.9,nan
2015/11/19,nan,nan,nan,nan,nan,93.7,nan,nan,nan
2015/11/20,nan,nan,nan,nan,nan,98.4,nan,3.3,229
2015/11/21,nan,nan,nan,nan,nan,98.8,nan,nan,nan
2015/11/22,nan,nan,nan,nan,nan,94.6,nan,nan,nan
2015/11/23,nan,nan,nan,nan,nan,92.0,nan,nan,nan
2015/11/24,nan,nan,nan,nan,nan,94.7,nan,nan,nan
2015/11/25,nan,nan,nan,nan,nan,97.2,nan,nan,nan
2015/11/26,nan,nan,nan,nan,nan,57.5,nan,nan,nan
2015/11/27,nan,nan,nan,nan,nan,80.2,nan,7.0,159
2015/11/28,nan,nan,nan,nan,nan,88.9,nan,10.8,nan
2015/11/29,nan,nan,nan,nan,nan,92.0,nan,13.4,nan
2015/11/30,nan,nan,nan,nan,nan,92.2,nan,8.1,nan
2015/12/01,nan,nan,nan,nan,nan,92.7,nan,6.3,nan
2015/12/02,nan,nan,nan,nan,nan,93.8,nan,3.6,nan
2015/12/03,nan,nan,nan,nan,nan,84.4,nan,4.9,nan
2015/12/04,nan,nan,nan,nan,nan,84.8,nan,nan,nan
2015/12/05,nan,nan,nan,nan,nan,82.4,nan,nan,nan
2015/12/06,nan,nan,nan,nan,nan,86.7,nan,8.4,80
2015/12/07,nan,nan,nan,nan,nan,92.9,nan,3.3,152
2015/12/08,nan,nan,nan,nan,nan,86.5,nan,10.5,nan
2015/12/09,nan,nan,nan,nan,nan,92.7,nan,5.7,nan
2015/12/10,nan,nan,nan,nan,nan,77.5,nan,8.1,nan
2015/12/11,nan,nan,nan,nan,nan,75.5,nan,5.8,nan
2015/12/12,nan,nan,nan,nan,nan,91.9,nan,3.9,nan
2015/12/13,nan,nan,nan,nan,nan,84.1,nan,0.8,64
2015/12/14,nan,nan,nan,nan,nan,92.7,nan,4.3,218
2015/12/15,nan,nan,nan,nan,nan,96.1,nan,1.1,nan
2015/12/16,nan,nan,nan,nan,nan,75.9,nan,nan,nan
2015/12/17,nan,nan,nan,nan,nan,79.8,nan,8.7,nan
2015/12/18,nan,nan,nan,nan,nan,89.9,nan,3.8,123
2015/12/19,nan,nan,nan,nan,nan,87.3,nan,7.7,nan
2015/12/20,nan,nan,nan,nan,nan,89.2,nan,6.4,123
2015/12/21,nan,nan,nan,nan,nan,88.4,nan,7.7,148
2015/12/22,nan,nan,nan,nan,nan,94.9,nan,2.6,192
2015/12/23,nan,nan,nan,nan,nan,93.6,nan,2.4,nan
2015/12/24,nan,nan,nan,nan,nan,65.1,nan,2.2,nan
2015/12/25,nan,nan,nan,nan,nan,46.1,nan,1.9,85
2015/12/26,nan,nan,nan,nan,nan,87.8,nan,4.3,144
2015/12/27,nan,nan,nan,nan,nan,95.1,nan,1.1,276
2015/12/28,nan,nan,nan,nan,nan,88.8,nan,3.5,170
2015/12/29,nan,nan,nan,nan,nan,97.0,nan,2.2,250
2015/12/30,nan,nan,nan,nan,nan,72.9,nan,5.5,nan
2015/12/31,nan,nan,nan,nan,nan,89.2,nan,10.8,nan
2016/01/01,nan,nan,nan,nan,nan,92.0,nan,7.1,nan
2016/01/02,nan,nan,nan,nan,nan,78.3,nan,8.6,nan
2016/01/03,nan,nan,nan,nan,nan,55.8,nan,5.4,nan
2016/01/04,nan,nan,nan,nan,nan,46.0,nan,4.0,nan
2016/01/05,nan,nan,nan,nan,nan,36.0,nan,6.1,51
2016/01/06,nan,nan,nan,nan,nan,45.1,nan,9.8,nan
2016/01/07,nan,nan,nan,nan,nan,62.8,nan,3.2,nan
2016/01/08,nan,nan,nan,nan,nan,64.3,nan,4.9,nan
2016/01/09,nan,nan,nan,nan,nan,92.1,nan,4.9,nan
2016/01/10,nan,nan,nan,nan,nan,92.3,nan,4.7,nan
2016/01/11,nan,nan,nan,nan,nan,91.6,nan,7.5,nan
2016/01/12,nan,nan,nan,nan,nan,89.3,nan,5.9,140
2016/01/13,nan,nan,nan,nan,nan,84.4,nan,6.2,nan
2016/01/14,nan,nan,nan,nan,nan,92.3,nan,3.8,nan
2016/01/15,nan,nan,nan,nan,nan,85.4,nan,3.3,nan
2016/01/16,nan,nan,nan,nan,nan,74.1,nan,6.9,nan
2016/01/17,nan,nan,nan,nan,nan,79.8,nan,9.0,nan
2016/01/18,nan,nan,nan,nan,nan,85.0,nan,7.7,135
2016/01/19,nan,nan,nan,nan,nan,88.7,nan,5.3,nan
2016/01/20,nan,nan,nan,nan,nan,92.1,nan,5.4,nan
2016/01/21,nan,nan,nan,nan,nan,90.1,nan,9.3,nan
2016/01/22,nan,nan,nan,nan,nan,89.3,nan,6.5,nan
2016/01/23,nan,nan,nan,nan,nan,89.8,nan,5.8,nan
2016/01/24,nan,nan,nan,nan,nan,88.1,nan,7.7,nan
2016/01/25,nan,nan,nan,nan,nan,91.0,nan,8.1,nan
2016/01/26,nan,nan,nan,nan,nan,96.7,nan,8.1,166
2016/01/27,nan,nan,nan,nan,nan,91.0,nan,10.0,nan
2016/01/28,nan,nan,nan,nan,nan,91.8,nan,7.4,nan
2016/01/29,nan,nan,nan,nan,nan,91.7,nan,2.4,165
2016/01/30,nan,nan,nan,nan,nan,87.9,nan,nan,nan
2016/01/31,nan,nan,nan,nan,nan,80.2,nan,nan,nan
2016/02/01,nan,nan,nan,nan,nan,95.0,nan,nan,nan
2016/02/02,nan,nan,nan,nan,nan,95.6,nan,nan,nan
2016/02/03,nan,nan,nan,nan,nan,89.2,nan,nan,nan
2016/02/04,nan,nan,nan,nan,nan,91.0,nan,9.0,nan
2016/02/05,nan,nan,nan,nan,nan,96.6,nan,1.7,nan
2016/02/06,nan,nan,nan,nan,nan,96.3,nan,0.4,249
2016/02/07,nan,nan,nan,nan,nan,91.1,nan,5.2,nan
2016/02/08,nan,nan,nan,nan,nan,88.7,nan,6.6,141
2016/02/09,nan,nan,nan,nan,nan,78.2,nan,5.3,nan
2016/02/10,nan,nan,nan,nan,nan,88.9,nan,7.0,nan
2016/02/11,nan,nan,nan,nan,nan,83.3,nan,9.0,nan
2016/02/12,nan,nan,nan,nan,nan,86.1,nan,7.2,nan
2016/02/13,nan,nan,nan,nan,nan,88.7,nan,4.8,nan
2016/02/14,nan,nan,nan,nan,nan,89.8,nan,2.7,130
2016/02/15,nan,nan,nan,nan,nan,92.6,nan,2.9,nan
2016/02/16,nan,nan,nan,nan,nan,74.7,nan,10.3,nan
2016/02/17,nan,nan,nan,nan,nan,79.2,nan,4.3,nan
2016/02/18,nan,nan,nan,nan,nan,55.0,nan,3.9,58
2016/02/19,nan,nan,nan,nan,nan,58.4,nan,6.0,96
2016/02/20,nan,nan,nan,nan,nan,90.7,nan,7.9,nan
2016/02/21,nan,nan,nan,nan,nan,83.8,nan,7.1,nan
2016/02/22,nan,nan,nan,nan,nan,96.4,nan,2.6,nan
2016/02/23,nan,nan,nan,nan,nan,42.7,nan,5.9,nan
2016/02/24,nan,nan,nan,nan,nan,89.8,nan,8.1,nan
2016/02/25,nan,nan,nan,nan,nan,90.4,nan,8.5,143
2016/02/26,nan,nan,nan,nan,nan,90.3,nan,6.6,163
2016/02/27,nan,nan,nan,nan,nan,88.7,nan,6.6,nan
2016/02/28,nan,nan,nan,nan,nan,94.6,nan,4.6,nan
2016/02/29,nan,nan,nan,nan,nan,96.6,nan,nan,nan
2016/03/01,nan,nan,nan,nan,nan,58.4,nan,8.3,nan
2016/03/02,nan,nan,nan,nan,nan,65.7,nan,13.1,nan
2016/03/03,nan,nan,nan,nan,nan,82.2,nan,11.1,64
2016/03/04,nan,nan,nan,nan,nan,78.6,nan,7.9,nan
2016/03/05,nan,nan,nan,nan,nan,83.8,nan,6.9,nan
2016/03/06,nan,nan,nan,nan,nan,84.7,nan,11.3,nan
2016/03/07,nan,nan,nan,nan,nan,75.6,nan,4.2,nan
2016/03/08,nan,nan,nan,nan,nan,86.3,nan,5.6,nan
2016/03/09,nan,nan,nan,nan,nan,86.3,nan,6.9,116
2016/03/10,nan,nan,nan,nan,nan,79.6,nan,9.7,nan
2016/03/11,nan,nan,nan,nan,nan,76.1,nan,8.3,nan
2016/03/12,nan,nan,nan,nan,nan,77.1,nan,14.2,nan
2016/03/13,nan,nan,nan,nan,nan,72.1,nan,4.2,nan
2016/03/14,nan,nan,nan,nan,nan,71.4,nan,4.5,nan
2016/03/15,nan,nan,nan,nan,nan,86.8,nan,3.3,nan
2016/03/16,nan,nan,nan,nan,nan,92.9,nan,2.3,194
2016/03/17,nan,nan,nan,nan,nan,84.1,nan,2.5,137
2016/03/18,nan,nan,nan,nan,nan,52.2,nan,3.2,194
2016/03/19,nan,nan,nan,nan,nan,84.2,nan,6.0,nan
2016/03/20,nan,nan,nan,nan,nan,80.5,nan,9.9,nan
2016/03/21,nan,nan,nan,nan,nan,80.7,nan,8.8,nan
2016/03/22,nan,nan,nan,nan,nan,90.5,nan,2.4,nan
2016/03/23,nan,nan,nan,nan,nan,82.0,nan,8.2,nan
2016/03/24,nan,nan,nan,nan,nan,88.1,nan,2.7,nan
2016/03/25,nan,nan,nan,nan,nan,92.3,nan,4.0,nan
2016/03/26,nan,nan,nan,nan,nan,89.8,nan,6.8,nan
2016/03/27,nan,nan,nan,nan,nan,98.0,nan,2.6,nan
2016/03/28,nan,nan,nan,nan,nan,98.9,nan,3.2,nan
2016/03/29,nan,nan,nan,nan,nan,100.0,nan,nan,nan
2016/03/30,nan,nan,nan,nan,nan,78.7,nan,nan,nan
2016/03/31,nan,nan,nan,nan,nan,32.6,nan,1.4,122
2016/04/01,nan,nan,nan,nan,nan,73.4,nan,5.7,154
